datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-02-18 07:00:00,1,0,0,1,9.84,14.395,70,0,8,33,41
2011-11-03 02:00:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7
2012-06-04 16:00:00,2,0,1,1,27.06,31.06,39,31.0009,73,375,448
2011-06-13 07:00:00,2,0,1,1,22.96,26.515,56,23.9994,26,302,328
2012-07-11 02:00:00,3,0,1,1,26.24,28.79,89,0,0,5,5
2012-04-06 09:00:00,2,0,1,1,13.94,15.15,42,22.0028,58,318,376
2011-03-12 21:00:00,1,0,0,1,15.58,19.695,62,0,36,46,82
2011-11-07 16:00:00,4,0,1,1,21.32,25,45,0,40,255,295
2011-10-02 00:00:00,4,0,0,3,14.76,16.665,93,19.9995,4,43,47
2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3
2011-03-13 11:00:00,1,0,0,1,18.04,21.97,41,27.9993,88,93,181
2011-10-15 01:00:00,4,0,0,1,18.86,22.725,55,16.9979,9,64,73
2011-06-16 16:00:00,2,0,1,3,27.06,31.06,69,12.998,36,258,294
2011-07-08 12:00:00,3,0,1,2,31.16,36.365,70,19.0012,49,164,213
2012-07-04 08:00:00,3,1,0,1,28.7,32.575,61,7.0015,43,110,153
2012-07-16 21:00:00,3,0,1,1,31.16,36.365,66,8.9981,45,283,328
2012-07-06 11:00:00,3,0,1,1,34.44,36.365,32,6.0032,92,141,233
2011-03-04 06:00:00,1,0,1,2,6.56,9.85,74,6.0032,1,28,29
2012-07-06 22:00:00,3,0,1,1,32.8,37.88,55,12.998,78,210,288
2012-01-04 07:00:00,1,0,1,1,0.82,2.275,44,12.998,1,151,152
2012-12-15 04:00:00,4,0,0,2,9.84,12.88,87,7.0015,1,5,6
2012-09-19 08:00:00,3,0,1,1,21.32,25,59,15.0013,39,758,797
2011-09-12 20:00:00,3,0,1,1,27.06,31.06,65,0,41,258,299
2012-07-10 02:00:00,3,0,1,1,28.7,33.335,74,8.9981,1,15,16
2012-04-02 08:00:00,2,0,1,1,14.76,16.665,57,22.0028,36,553,589
2012-10-15 19:00:00,4,0,1,3,21.32,25,83,6.0032,12,227,239
2012-07-04 03:00:00,3,1,0,1,27.88,31.82,74,12.998,9,23,32
2012-03-19 13:00:00,1,0,1,1,25.42,30.305,61,16.9979,69,194,263
2012-04-15 16:00:00,2,0,0,1,29.52,32.575,39,23.9994,286,330,616
2011-11-08 08:00:00,4,0,1,1,13.12,16.665,93,7.0015,11,455,466
2012-06-04 08:00:00,2,0,1,1,24.6,31.06,49,15.0013,22,643,665
2012-08-10 00:00:00,3,0,1,1,28.7,32.575,65,6.0032,17,68,85
2012-03-10 11:00:00,1,0,0,1,12.3,13.635,33,22.0028,56,218,274
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,33,181,214
2011-04-09 13:00:00,2,0,0,2,14.76,18.94,81,0,114,108,222
2012-08-07 10:00:00,3,0,1,2,30.34,34.85,70,8.9981,89,161,250
2012-03-09 07:00:00,1,0,1,2,15.58,19.695,40,19.9995,6,262,268
2012-06-17 02:00:00,2,0,0,1,22.96,26.515,56,6.0032,19,55,74
2012-08-19 09:00:00,3,0,0,2,27.06,31.06,74,0,86,184,270
2011-11-11 06:00:00,4,1,0,1,11.48,12.88,45,22.0028,0,46,46
2012-04-11 20:00:00,2,0,1,1,14.76,16.665,46,22.0028,22,213,235
2011-11-16 09:00:00,4,0,1,3,18.86,22.725,94,0,5,77,82
2011-11-07 12:00:00,4,0,1,1,18.86,22.725,67,0,21,158,179
2011-12-14 20:00:00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
2012-11-03 18:00:00,4,0,0,2,14.76,16.665,46,19.0012,58,239,297
2012-09-09 23:00:00,3,0,0,1,22.96,26.515,52,19.0012,22,70,92
2011-10-08 03:00:00,4,0,0,1,18.04,21.97,88,0,4,16,20
2011-04-08 06:00:00,2,0,1,2,13.94,18.18,87,0,2,33,35
2011-07-12 10:00:00,3,0,1,1,33.62,38.635,52,11.0014,38,85,123
2011-02-07 18:00:00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
2011-10-12 18:00:00,4,0,1,3,22.14,25.76,94,8.9981,11,161,172
2012-02-14 22:00:00,1,0,1,2,14.76,18.18,50,7.0015,5,72,77
2012-02-10 04:00:00,1,0,1,1,10.66,14.395,56,6.0032,0,2,2
2012-12-14 04:00:00,4,0,1,1,8.2,11.365,75,6.0032,1,9,10
2012-05-04 05:00:00,2,0,1,1,22.96,26.515,88,12.998,0,24,24
2012-12-19 09:00:00,4,0,1,1,11.48,14.395,75,7.0015,8,309,317
2012-05-06 11:00:00,2,0,0,1,22.96,26.515,73,7.0015,144,270,414
2012-10-08 19:00:00,4,1,0,2,16.4,20.455,71,16.9979,38,333,371
2012-12-07 20:00:00,4,0,1,3,15.58,19.695,76,7.0015,12,229,241
2012-11-12 15:00:00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382
2012-10-15 03:00:00,4,0,1,2,22.96,26.515,73,16.9979,2,2,4
2011-07-06 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,57,218,275
2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
2011-11-14 18:00:00,4,0,1,1,22.96,26.515,56,19.0012,29,460,489
2011-09-05 01:00:00,3,1,0,2,27.88,31.82,79,7.0015,19,35,54
2011-08-07 18:00:00,3,0,0,1,29.52,34.85,74,6.0032,74,155,229
2011-05-05 14:00:00,2,0,1,1,22.14,25.76,28,30.0026,19,135,154
2011-06-07 10:00:00,2,0,1,2,31.16,34.09,48,12.998,37,86,123
2011-11-18 18:00:00,4,0,1,1,12.3,15.15,36,11.0014,16,312,328
2011-11-07 18:00:00,4,0,1,1,18.86,22.725,59,7.0015,18,407,425
2012-01-13 16:00:00,1,0,1,1,11.48,12.12,30,31.0009,18,215,233
2012-11-05 13:00:00,4,0,1,1,14.76,16.665,40,16.9979,39,183,222
2012-12-19 01:00:00,4,0,1,1,12.3,15.91,65,6.0032,1,14,15
2012-05-02 01:00:00,2,0,1,1,22.96,26.515,83,0,8,7,15
2011-02-05 03:00:00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
2012-02-16 23:00:00,1,0,1,1,13.12,16.665,81,6.0032,3,70,73
2011-06-05 20:00:00,2,0,0,1,27.06,31.06,69,12.998,84,195,279
2011-03-05 02:00:00,1,0,0,2,12.3,14.395,87,12.998,5,15,20
2011-06-17 22:00:00,2,0,1,1,25.42,28.03,88,8.9981,48,127,175
2012-10-09 04:00:00,4,0,1,3,14.76,17.425,87,11.0014,1,6,7
2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
2011-11-01 09:00:00,4,0,1,1,16.4,20.455,66,11.0014,16,206,222
2011-09-05 03:00:00,3,1,0,2,27.88,31.82,74,19.9995,4,12,16
2012-10-18 03:00:00,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
2011-05-04 09:00:00,2,0,1,3,13.94,15.15,93,23.9994,5,35,40
2012-12-03 19:00:00,4,0,1,1,20.5,24.24,68,6.0032,27,444,471
2012-08-13 14:00:00,3,0,1,1,32.8,34.85,33,7.0015,85,163,248
2012-12-14 00:00:00,4,0,1,1,9.02,12.88,64,6.0032,4,43,47
2012-12-08 20:00:00,4,0,0,2,14.76,18.94,100,0,20,162,182
2011-09-17 01:00:00,3,0,0,1,18.86,22.725,72,7.0015,28,52,80
2011-10-04 07:00:00,4,0,1,1,17.22,21.21,82,19.0012,11,298,309
2012-07-18 21:00:00,3,0,1,1,31.16,35.605,62,0,53,266,319
2011-02-04 12:00:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
2012-06-16 02:00:00,2,0,0,1,23.78,27.275,53,0,12,55,67
2012-12-12 13:00:00,4,0,1,2,13.94,18.18,42,0,18,220,238
2011-06-07 01:00:00,2,0,1,1,25.42,30.305,69,8.9981,2,2,4
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0,15,299,314
2012-02-01 04:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,1,1
2012-03-12 02:00:00,1,0,1,1,15.58,19.695,54,7.0015,4,5,9
2012-06-18 02:00:00,2,0,1,1,22.14,25.76,77,15.0013,3,6,9
2012-03-06 10:00:00,1,0,1,1,9.84,12.88,44,0,16,113,129
2012-03-19 18:00:00,1,0,1,1,26.24,31.06,57,16.9979,120,681,801
2011-08-05 12:00:00,3,0,1,1,31.16,34.85,52,16.9979,57,159,216
2011-05-09 21:00:00,2,0,1,1,21.32,25,59,8.9981,28,128,156
2011-06-13 01:00:00,2,0,1,1,26.24,30.305,73,15.0013,6,10,16
2012-03-16 20:00:00,1,0,1,1,18.86,22.725,88,0,31,204,235
2012-04-12 01:00:00,2,0,1,1,13.12,15.15,66,15.0013,2,7,9
2012-02-10 05:00:00,1,0,1,1,9.84,11.365,52,15.0013,0,17,17
2012-12-14 07:00:00,4,0,1,1,8.2,10.605,72,7.0015,3,305,308
2012-01-11 14:00:00,1,0,1,3,13.12,16.665,81,7.0015,3,70,73
2012-06-04 20:00:00,2,0,1,1,24.6,31.06,40,23.9994,71,390,461
2011-09-14 20:00:00,3,0,1,2,29.52,33.335,58,27.9993,40,221,261
2012-01-18 14:00:00,1,0,1,1,12.3,13.635,33,26.0027,7,98,105
2011-02-18 08:00:00,1,0,1,2,17.22,21.21,77,12.998,26,246,272
2012-06-06 04:00:00,2,0,1,1,18.86,22.725,82,7.0015,3,7,10
2011-02-16 10:00:00,1,0,1,1,10.66,11.365,41,26.0027,14,55,69
2011-10-09 20:00:00,4,0,0,1,22.96,26.515,73,7.0015,59,134,193
2012-10-12 05:00:00,4,0,1,1,14.76,18.18,81,6.0032,2,33,35
2011-10-14 12:00:00,4,0,1,3,21.32,25,88,11.0014,13,62,75
2011-08-01 15:00:00,3,0,1,1,36.9,39.395,27,0,52,77,129
2011-06-15 15:00:00,2,0,1,1,31.16,33.335,27,0,33,131,164
2012-07-01 18:00:00,3,0,0,1,36.08,38.635,32,23.9994,95,275,370
2012-12-13 14:00:00,4,0,1,1,14.76,17.425,34,11.0014,31,211,242
2012-11-19 08:00:00,4,0,1,2,14.76,16.665,66,19.9995,13,650,663
2011-05-04 00:00:00,2,0,1,3,21.32,25,77,11.0014,5,22,27
2011-04-13 15:00:00,2,0,1,2,18.04,21.97,72,19.0012,12,69,81
2012-09-13 20:00:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463
2012-09-15 15:00:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654
2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,12,62,74
2011-09-03 17:00:00,3,0,0,1,29.52,34.09,70,15.0013,170,201,371
2012-11-13 12:00:00,4,0,1,1,13.94,15.91,61,19.0012,16,180,196
2012-09-18 04:00:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7
2011-04-05 18:00:00,2,0,1,1,15.58,19.695,40,32.9975,19,248,267
2012-12-15 07:00:00,4,0,0,2,9.84,12.88,75,6.0032,1,47,48
2011-06-12 14:00:00,2,0,0,1,33.62,39.395,56,16.9979,96,219,315
2011-11-08 05:00:00,4,0,1,1,12.3,15.91,87,6.0032,1,17,18
2012-02-01 21:00:00,1,0,1,1,21.32,25,52,11.0014,16,217,233
2012-03-06 11:00:00,1,0,1,1,10.66,12.88,41,11.0014,20,110,130
2011-10-13 09:00:00,4,0,1,3,22.96,26.515,100,7.0015,3,106,109
2012-02-09 21:00:00,1,0,1,1,12.3,15.91,52,6.0032,8,169,177
2012-07-09 15:00:00,3,0,1,2,31.16,34.09,45,15.0013,66,214,280
2012-09-09 15:00:00,3,0,0,1,29.52,32.575,32,16.9979,284,412,696
2012-11-17 15:00:00,4,0,0,1,17.22,21.21,35,19.9995,175,374,549
2011-02-08 14:00:00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
2012-08-14 17:00:00,3,0,1,3,31.16,36.365,66,16.9979,78,734,812
2011-06-11 21:00:00,2,0,0,1,27.06,31.06,74,15.0013,76,144,220
2012-03-07 12:00:00,1,0,1,1,18.04,21.97,38,26.0027,40,175,215
2012-01-03 03:00:00,1,0,1,1,6.56,6.82,55,19.0012,0,2,2
2012-08-04 04:00:00,3,0,0,1,29.52,34.85,79,12.998,2,11,13
2012-03-12 03:00:00,1,0,1,1,14.76,17.425,50,8.9981,0,2,2
2012-01-12 00:00:00,1,0,1,3,13.94,16.665,93,12.998,0,3,3
2012-08-04 05:00:00,3,0,0,1,28.7,33.335,84,15.0013,1,16,17
2012-02-14 07:00:00,1,0,1,2,9.84,12.88,60,6.0032,4,276,280
2012-04-05 09:00:00,2,0,1,1,16.4,20.455,37,16.9979,61,290,351
2012-01-14 14:00:00,1,0,0,1,9.84,10.605,41,19.9995,52,179,231
2011-12-01 08:00:00,4,0,1,1,10.66,11.365,60,22.0028,15,462,477
2011-02-12 02:00:00,1,0,0,1,5.74,10.605,80,0,2,13,15
2011-01-10 00:00:00,1,0,1,1,4.92,6.06,50,19.0012,2,3,5
2012-02-17 15:00:00,1,0,1,1,17.22,21.21,35,27.9993,41,180,221
2012-12-07 03:00:00,4,0,1,2,10.66,12.88,81,12.998,0,5,5
2011-09-08 10:00:00,3,0,1,2,26.24,28.03,94,7.0015,8,57,65
2012-06-11 04:00:00,2,0,1,1,26.24,29.545,78,8.9981,0,7,7
2012-04-07 02:00:00,2,0,0,1,14.76,16.665,29,23.9994,11,25,36
2012-08-12 08:00:00,3,0,0,1,27.06,31.06,54,15.0013,35,84,119
2012-05-18 14:00:00,2,0,1,1,27.06,31.06,34,8.9981,108,242,350
2011-07-19 01:00:00,3,0,1,2,30.34,34.85,66,8.9981,7,6,13
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,82,252,334
2011-04-04 23:00:00,2,0,1,2,26.24,31.06,47,15.0013,18,30,48
2011-04-02 00:00:00,2,0,0,2,12.3,16.665,61,0,3,29,32
2012-04-10 20:00:00,2,0,1,1,18.86,22.725,28,26.0027,34,248,282
2012-11-07 13:00:00,4,0,1,2,13.12,15.15,53,16.9979,23,158,181
2011-09-18 03:00:00,3,0,0,1,18.04,21.97,82,12.998,11,25,36
2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144
2012-02-06 06:00:00,1,0,1,1,6.56,9.09,86,7.0015,0,72,72
2011-09-03 05:00:00,3,0,0,1,25.42,30.305,69,12.998,3,9,12
2012-02-05 00:00:00,1,0,0,2,9.84,12.12,87,8.9981,3,58,61
2011-05-14 09:00:00,2,0,0,2,21.32,25,94,6.0032,14,86,100
2011-11-09 17:00:00,4,0,1,1,18.86,22.725,63,7.0015,27,458,485
2011-10-09 16:00:00,4,0,0,1,27.06,31.06,50,8.9981,223,247,470
2011-10-09 18:00:00,4,0,0,1,26.24,31.06,50,7.0015,186,228,414
2012-05-11 08:00:00,2,0,1,1,18.86,22.725,44,16.9979,41,579,620
2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,8,157,165
2011-02-17 23:00:00,1,0,1,1,18.86,22.725,67,19.9995,4,40,44
2012-06-15 15:00:00,2,0,1,1,29.52,32.575,39,12.998,107,270,377
2011-08-17 14:00:00,3,0,1,1,33.62,36.365,36,11.0014,54,138,192
2011-09-18 02:00:00,3,0,0,1,18.04,21.97,82,16.9979,21,68,89
2012-01-07 23:00:00,1,0,0,1,17.22,21.21,38,15.0013,16,103,119
2012-01-13 23:00:00,1,0,1,1,7.38,9.09,47,12.998,5,60,65
2011-04-14 16:00:00,2,0,1,1,24.6,30.305,26,7.0015,49,153,202
2012-07-15 06:00:00,3,0,0,1,27.88,31.82,83,8.9981,6,9,15
2012-05-09 17:00:00,2,0,1,2,26.24,31.06,53,8.9981,76,629,705
2012-02-09 16:00:00,1,0,1,1,13.94,16.665,36,0,15,223,238
2012-08-12 14:00:00,3,0,0,1,31.16,34.09,40,12.998,213,366,579
2011-07-01 02:00:00,3,0,1,1,25.42,30.305,69,0,6,7,13
2012-04-18 14:00:00,2,0,1,3,18.04,21.97,72,7.0015,8,43,51
2012-11-09 08:00:00,4,0,1,1,13.12,15.91,57,11.0014,25,668,693
2012-10-12 02:00:00,4,0,1,1,16.4,20.455,66,6.0032,0,16,16
2012-07-17 21:00:00,3,0,1,1,33.62,38.635,52,8.9981,50,283,333
2011-10-19 22:00:00,4,0,1,2,23.78,27.275,94,23.9994,13,94,107
2012-01-10 06:00:00,1,0,1,2,7.38,9.09,93,12.998,0,79,79
2011-07-13 19:00:00,3,0,1,1,28.7,33.335,79,7.0015,79,340,419
2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197
2011-04-01 01:00:00,2,0,1,3,10.66,12.88,100,11.0014,0,4,4
2012-02-05 15:00:00,1,0,0,2,12.3,14.395,56,16.9979,55,217,272
2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90
2011-08-13 05:00:00,3,0,0,1,26.24,30.305,73,7.0015,3,15,18
2012-04-14 01:00:00,2,0,0,1,16.4,20.455,58,8.9981,10,60,70
2012-12-16 17:00:00,4,0,0,2,15.58,19.695,82,7.0015,29,214,243
2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,12,68,80
2011-06-13 08:00:00,2,0,1,1,23.78,27.275,49,30.0026,44,432,476
2012-07-13 23:00:00,3,0,1,2,29.52,32.575,45,8.9981,37,175,212
2012-04-02 22:00:00,2,0,1,1,17.22,21.21,44,12.998,17,106,123
2011-06-11 05:00:00,2,0,0,1,27.88,31.82,74,8.9981,4,12,16
2011-02-11 01:00:00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
2011-05-01 21:00:00,2,0,0,2,18.86,22.725,82,0,23,82,105
2011-04-03 03:00:00,2,0,0,1,12.3,16.665,61,0,3,8,11
2012-04-07 16:00:00,2,0,0,1,22.14,25.76,19,26.0027,354,261,615
2012-11-12 18:00:00,4,1,0,1,21.32,25,72,8.9981,65,486,551
2012-07-17 10:00:00,3,0,1,2,34.44,39.395,49,12.998,37,122,159
2012-01-13 11:00:00,1,0,1,1,9.84,9.09,38,40.9973,12,102,114
2012-08-09 23:00:00,3,0,1,1,27.06,31.06,74,0,19,137,156
2012-12-10 21:00:00,4,0,1,2,18.86,22.725,94,12.998,21,224,245
2012-04-06 03:00:00,2,0,1,1,13.94,15.15,53,22.0028,3,5,8
2012-11-19 15:00:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257
2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,9,489,498
2012-04-08 07:00:00,2,0,0,1,15.58,19.695,27,11.0014,12,25,37
2011-06-18 10:00:00,2,0,0,1,29.52,34.09,62,12.998,68,176,244
2011-01-08 07:00:00,1,0,0,2,6.56,9.09,74,7.0015,1,8,9
2011-02-12 15:00:00,1,0,0,1,13.94,15.15,29,27.9993,47,127,174
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,24,130,154
2012-06-02 18:00:00,2,0,0,1,26.24,31.06,36,0,171,341,512
2012-01-12 22:00:00,1,0,1,1,15.58,19.695,76,19.9995,12,121,133
2012-09-11 05:00:00,3,0,1,1,18.86,22.725,72,6.0032,3,41,44
2012-12-18 03:00:00,4,0,1,1,17.22,21.21,88,12.998,0,5,5
2012-01-11 19:00:00,1,0,1,3,13.12,15.15,93,15.0013,1,92,93
2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27
2012-06-17 12:00:00,2,0,0,1,25.42,31.06,57,0,260,355,615
2011-10-09 19:00:00,4,0,0,1,22.96,26.515,73,6.0032,116,186,302
2011-05-01 11:00:00,2,0,0,1,18.86,22.725,82,7.0015,109,141,250
2012-12-04 10:00:00,4,0,1,1,18.86,22.725,82,12.998,26,130,156
2012-04-08 10:00:00,2,0,0,1,20.5,24.24,25,15.0013,113,186,299
2012-05-11 00:00:00,2,0,1,1,18.86,22.725,55,7.0015,17,47,64
2011-12-02 19:00:00,4,0,1,1,13.94,15.91,53,16.9979,13,252,265
2012-11-09 21:00:00,4,0,1,1,13.94,18.18,76,0,23,176,199
2012-01-05 01:00:00,1,0,1,1,8.2,11.365,51,6.0032,0,5,5
2011-03-13 16:00:00,1,0,0,1,18.86,22.725,41,26.0027,124,132,256
2012-05-08 11:00:00,2,0,1,2,24.6,30.305,64,26.0027,60,157,217
2011-08-10 15:00:00,3,0,1,1,35.26,37.12,30,22.0028,53,141,194
2011-08-14 12:00:00,3,0,0,2,28.7,33.335,79,15.0013,98,183,281
2011-07-18 10:00:00,3,0,1,1,31.16,35.605,62,12.998,52,78,130
2011-08-16 20:00:00,3,0,1,1,30.34,33.335,51,0,48,232,280
2011-02-07 00:00:00,1,0,1,1,9.84,14.395,65,0,1,14,15
2012-11-04 23:00:00,4,0,0,2,12.3,15.15,56,11.0014,12,41,53
2011-03-12 18:00:00,1,0,0,1,17.22,21.21,54,11.0014,54,91,145
2012-09-03 08:00:00,3,1,0,2,28.7,33.335,84,7.0015,36,91,127
2012-12-07 07:00:00,4,0,1,3,11.48,13.635,81,11.0014,3,212,215
2012-05-11 13:00:00,2,0,1,1,24.6,30.305,26,26.0027,100,263,363
2012-05-19 13:00:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704
2012-02-06 10:00:00,1,0,1,1,9.02,12.12,75,7.0015,20,96,116
2012-03-14 23:00:00,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
2011-07-14 02:00:00,3,0,1,1,26.24,31.06,57,19.9995,3,7,10
2012-11-17 18:00:00,4,0,0,1,14.76,18.18,50,7.0015,34,237,271
2012-08-11 03:00:00,3,0,0,3,25.42,28.79,83,11.0014,2,19,21
2011-10-14 17:00:00,4,0,1,1,23.78,27.275,46,27.9993,55,426,481
2012-06-16 21:00:00,2,0,0,2,26.24,31.06,50,15.0013,98,192,290
2011-09-01 13:00:00,3,0,1,2,29.52,33.335,48,6.0032,50,169,219
2011-05-07 15:00:00,2,0,0,1,24.6,31.06,38,16.9979,148,230,378
2011-07-07 08:00:00,3,0,1,2,28.7,33.335,79,12.998,28,415,443
2012-12-01 17:00:00,4,0,0,2,13.94,17.425,76,7.0015,50,270,320
2011-08-12 14:00:00,3,0,1,1,32.8,34.85,29,12.998,51,135,186
2011-03-13 12:00:00,1,0,0,1,18.86,22.725,38,26.0027,74,120,194
2011-05-16 01:00:00,2,0,1,1,21.32,25,94,8.9981,6,8,14
2012-07-15 07:00:00,3,0,0,1,28.7,33.335,79,6.0032,17,30,47
2011-02-16 08:00:00,1,0,1,2,9.02,11.365,55,11.0014,6,224,230
2011-01-01 13:00:00,1,0,0,2,18.86,22.725,72,19.9995,47,47,94
2012-08-10 08:00:00,3,0,1,3,25.42,27.275,91,11.0014,7,112,119
2011-10-06 16:00:00,4,0,1,1,23.78,27.275,49,12.998,51,272,323
2011-02-05 05:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
2012-09-18 21:00:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207
2012-04-11 01:00:00,2,0,1,1,13.94,15.91,39,19.0012,3,9,12
2011-04-01 15:00:00,2,0,1,1,13.94,15.15,46,27.9993,30,81,111
2012-05-09 02:00:00,2,0,1,3,22.96,26.515,88,30.0026,0,1,1
2012-04-19 17:00:00,2,0,1,1,24.6,31.06,43,6.0032,85,663,748
2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
2012-11-06 12:00:00,4,0,1,1,13.12,16.665,45,8.9981,31,217,248
2011-05-18 22:00:00,2,0,1,1,21.32,25,83,0,14,103,117
2011-11-13 18:00:00,4,0,0,1,21.32,25,27,22.0028,35,155,190
2012-08-17 21:00:00,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
2012-03-09 04:00:00,1,0,1,3,16.4,20.455,66,19.0012,0,1,1
2012-08-03 03:00:00,3,0,1,1,27.88,31.82,79,15.0013,1,5,6
2011-02-06 19:00:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
2012-01-09 10:00:00,1,0,1,1,9.84,14.395,60,0,13,95,108
2011-01-03 20:00:00,1,0,1,1,8.2,11.365,47,7.0015,3,49,52
2011-02-09 23:00:00,1,0,1,3,6.56,7.575,80,12.998,0,37,37
2012-02-14 02:00:00,1,0,1,2,11.48,15.91,41,0,0,3,3
2011-02-01 22:00:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
