datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-10-08 12:00:00,4,1,0,2,17.22,21.21,63,11.0014,74,267,341
2011-05-14 02:00:00,2,0,0,2,20.5,24.24,88,8.9981,15,37,52
2012-10-05 06:00:00,4,0,1,1,21.32,25,83,0,4,133,137
2011-05-11 01:00:00,2,0,1,2,20.5,24.24,59,7.0015,4,16,20
2012-10-15 05:00:00,4,0,1,2,22.96,26.515,73,19.0012,2,38,40
2011-11-03 12:00:00,4,0,1,1,20.5,24.24,51,12.998,17,162,179
2012-07-01 14:00:00,3,0,0,1,37.72,41.665,33,16.9979,98,346,444
2012-08-16 11:00:00,3,0,1,1,31.16,33.335,37,6.0032,83,191,274
2011-12-19 13:00:00,4,0,1,1,13.94,15.15,49,22.0028,15,127,142
2011-04-02 09:00:00,2,0,0,2,13.94,17.425,66,7.0015,22,65,87
2012-08-11 14:00:00,3,0,0,1,32.8,37.12,49,19.9995,248,290,538
2011-08-16 16:00:00,3,0,1,1,32.8,35.605,41,15.0013,55,248,303
2012-09-07 07:00:00,3,0,1,1,26.24,28.79,89,7.0015,21,465,486
2012-06-11 09:00:00,2,0,1,1,28.7,32.575,65,8.9981,57,259,316
2012-03-08 10:00:00,1,0,1,1,20.5,24.24,68,31.0009,19,119,138
2012-05-02 11:00:00,2,0,1,2,23.78,27.275,81,8.9981,39,145,184
2012-02-12 15:00:00,1,0,0,1,6.56,6.06,40,36.9974,5,150,155
2012-04-03 22:00:00,2,0,1,1,20.5,24.24,51,0,25,133,158
2012-12-10 10:00:00,4,0,1,2,18.04,21.97,94,15.0013,12,121,133
2012-08-07 16:00:00,3,0,1,3,31.16,36.365,66,19.0012,101,344,445
2012-10-05 07:00:00,4,0,1,1,21.32,25,83,7.0015,11,417,428
2011-12-05 10:00:00,4,0,1,2,14.76,18.18,87,6.0032,9,78,87
2011-04-05 03:00:00,2,0,1,2,22.14,25.76,73,22.0028,1,3,4
2012-07-14 00:00:00,3,0,0,2,29.52,33.335,48,6.0032,35,156,191
2011-09-14 21:00:00,3,0,1,2,27.06,31.06,65,15.0013,24,189,213
2012-06-09 14:00:00,2,0,0,1,33.62,34.85,23,12.998,239,354,593
2012-06-08 23:00:00,2,0,1,1,26.24,31.06,57,11.0014,52,163,215
2012-01-19 05:00:00,1,0,1,1,4.92,6.06,55,16.9979,0,19,19
2012-10-05 23:00:00,4,0,1,1,23.78,27.275,78,15.0013,23,148,171
2011-01-04 01:00:00,1,0,1,1,6.56,9.09,59,7.0015,0,2,2
2012-11-13 06:00:00,4,0,1,3,13.12,14.395,81,31.0009,2,48,50
2012-11-19 13:00:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
2011-03-11 07:00:00,1,0,1,1,10.66,12.88,70,12.998,10,104,114
2011-08-14 19:00:00,3,0,0,1,29.52,34.85,74,15.0013,75,184,259
2011-08-14 21:00:00,3,0,0,3,24.6,27.275,88,32.9975,51,104,155
2012-07-13 16:00:00,3,0,1,2,32.8,35.605,36,15.0013,111,381,492
2011-11-05 08:00:00,4,0,0,1,11.48,12.88,56,22.0028,4,80,84
2011-07-03 04:00:00,3,0,0,3,27.88,31.82,65,6.0032,3,2,5
2011-03-03 06:00:00,1,0,1,1,5.74,6.06,33,19.9995,1,34,35
2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3,32,35
2011-03-17 21:00:00,1,0,1,1,17.22,21.21,62,15.0013,19,119,138
2011-08-05 13:00:00,3,0,1,1,31.98,35.605,52,16.9979,40,164,204
2012-04-15 23:00:00,2,0,0,1,27.06,31.06,50,26.0027,25,65,90
2012-04-09 14:00:00,2,0,1,1,22.96,26.515,28,36.9974,66,152,218
2011-06-07 07:00:00,2,0,1,2,26.24,30.305,69,12.998,23,311,334
2012-06-08 06:00:00,2,0,1,1,21.32,25,68,6.0032,8,131,139
2012-11-16 18:00:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505
2012-11-01 21:00:00,4,0,1,2,15.58,19.695,54,8.9981,29,238,267
2012-06-02 03:00:00,2,0,0,1,22.96,26.515,73,16.9979,8,18,26
2011-05-06 10:00:00,2,0,1,2,22.14,25.76,49,22.0028,30,97,127
2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,0,0,3,3
2012-11-03 12:00:00,4,0,0,2,14.76,15.91,46,31.0009,74,320,394
2012-01-15 12:00:00,1,0,0,1,7.38,8.335,40,19.9995,42,192,234
2011-08-11 09:00:00,3,0,1,1,29.52,32.575,39,15.0013,31,166,197
2011-09-04 02:00:00,3,0,0,1,27.06,30.305,83,12.998,17,43,60
2011-08-19 22:00:00,3,0,1,1,24.6,27.275,88,8.9981,25,97,122
2012-02-10 15:00:00,1,0,1,2,13.12,16.665,45,8.9981,27,164,191
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263
2012-04-06 08:00:00,2,0,1,1,12.3,13.635,49,22.0028,19,489,508
2011-10-12 06:00:00,4,0,1,2,22.14,25.76,88,16.9979,5,107,112
2011-02-09 12:00:00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
2011-02-07 08:00:00,1,0,1,2,6.56,11.365,100,0,7,223,230
2012-05-15 03:00:00,2,0,1,3,23.78,27.275,83,8.9981,1,5,6
2012-09-09 04:00:00,3,0,0,1,21.32,25,77,16.9979,12,16,28
2012-01-10 08:00:00,1,0,1,2,7.38,9.85,93,11.0014,6,465,471
2011-03-02 12:00:00,1,0,1,1,16.4,20.455,43,12.998,20,62,82
2011-10-10 17:00:00,4,1,0,2,27.06,31.06,54,7.0015,125,334,459
2011-05-08 10:00:00,2,0,0,1,23.78,27.275,49,8.9981,91,153,244
2012-12-16 03:00:00,4,0,0,2,13.94,16.665,87,12.998,1,37,38
2012-10-01 18:00:00,4,0,1,3,22.96,26.515,64,7.0015,42,571,613
2011-08-13 02:00:00,3,0,0,1,27.88,31.82,57,0,16,58,74
2011-10-19 18:00:00,4,0,1,3,22.96,26.515,100,11.0014,8,132,140
2012-11-05 11:00:00,4,0,1,1,13.94,15.91,46,15.0013,31,119,150
2011-11-01 06:00:00,4,0,1,1,13.12,15.91,81,12.998,3,90,93
2012-03-13 13:00:00,1,0,1,1,24.6,30.305,60,26.0027,53,180,233
2012-02-08 17:00:00,1,0,1,3,9.84,12.88,87,7.0015,8,147,155
2011-08-17 13:00:00,3,0,1,1,32.8,35.605,41,12.998,38,138,176
2012-08-10 03:00:00,3,0,1,2,29.52,34.85,79,12.998,3,6,9
2012-04-02 02:00:00,2,0,1,3,18.04,21.97,94,8.9981,2,3,5
2011-04-15 10:00:00,2,1,0,1,20.5,24.24,55,12.998,31,91,122
2012-08-10 05:00:00,3,0,1,3,28.7,33.335,84,19.0012,4,29,33
2012-01-01 15:00:00,1,0,0,1,18.86,22.725,51,19.9995,101,164,265
2011-02-10 15:00:00,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
2011-11-01 07:00:00,4,0,1,1,13.94,16.665,76,12.998,8,246,254
2011-05-12 22:00:00,2,0,1,1,22.14,25.76,83,12.998,25,147,172
2012-06-07 20:00:00,2,0,1,1,27.06,31.06,36,19.9995,76,402,478
2011-04-03 15:00:00,2,0,0,2,18.86,22.725,33,0,174,118,292
2012-05-19 21:00:00,2,0,0,1,26.24,31.06,50,0,81,178,259
2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,5,209,214
2012-10-01 08:00:00,4,0,1,2,18.86,22.725,77,7.0015,40,744,784
2012-06-04 17:00:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834
2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,21,260,281
2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92
2011-12-15 01:00:00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
2012-12-18 15:00:00,4,0,1,1,18.86,22.725,44,32.9975,28,218,246
2011-11-13 06:00:00,4,0,0,1,13.94,16.665,66,8.9981,5,18,23
2012-07-16 10:00:00,3,0,1,1,32.8,38.635,59,0,69,117,186
2012-09-05 02:00:00,3,0,1,1,28.7,33.335,84,12.998,0,9,9
2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
2011-05-02 23:00:00,2,0,1,2,22.96,26.515,83,12.998,16,48,64
2012-02-18 03:00:00,1,0,0,1,11.48,14.395,65,7.0015,3,15,18
2012-10-11 12:00:00,4,0,1,1,18.86,22.725,36,0,47,279,326
2011-05-10 18:00:00,2,0,1,1,26.24,31.06,29,8.9981,70,480,550
2011-10-03 17:00:00,4,0,1,2,16.4,20.455,76,11.0014,40,455,495
2011-04-11 19:00:00,2,0,1,1,29.52,33.335,51,30.0026,73,211,284
2012-11-12 00:00:00,4,1,0,1,17.22,21.21,71,7.0015,6,43,49
2011-05-03 05:00:00,2,0,1,1,21.32,25,88,8.9981,0,14,14
2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,0,1,1
2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,0,0,3,3
2011-09-06 19:00:00,3,0,1,2,22.14,25.76,88,27.9993,12,269,281
2011-08-18 13:00:00,3,0,1,1,32.8,37.12,52,23.9994,33,154,187
2012-11-13 13:00:00,4,0,1,1,13.94,15.91,53,16.9979,30,188,218
2012-02-15 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,9,459,468
2011-02-09 18:00:00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
2011-08-17 23:00:00,3,0,1,1,28.7,32.575,65,19.0012,20,85,105
2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,6,39,45
2011-11-09 07:00:00,4,0,1,1,12.3,16.665,87,0,0,300,300
2011-02-06 01:00:00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
2012-04-14 02:00:00,2,0,0,1,15.58,19.695,66,8.9981,3,53,56
2012-08-05 15:00:00,3,0,0,1,36.9,40.91,37,35.0008,164,286,450
2012-07-01 15:00:00,3,0,0,1,36.9,40.91,37,19.0012,101,244,345
2011-02-14 22:00:00,1,0,1,1,13.94,14.395,46,43.9989,1,44,45
2012-12-15 21:00:00,4,0,0,1,14.76,17.425,62,8.9981,15,169,184
2012-11-03 15:00:00,4,0,0,2,14.76,15.91,46,30.0026,117,331,448
2012-10-09 17:00:00,4,0,1,2,21.32,25,68,11.0014,73,733,806
2011-05-09 08:00:00,2,0,1,1,21.32,25,55,15.0013,23,351,374
2012-07-09 17:00:00,3,0,1,1,31.98,34.85,40,11.0014,108,741,849
2011-09-03 20:00:00,3,0,0,1,28.7,33.335,79,11.0014,99,120,219
2011-06-14 19:00:00,2,0,1,1,26.24,31.06,50,23.9994,51,335,386
2011-03-17 18:00:00,1,0,1,2,18.86,22.725,59,11.0014,50,260,310
2012-09-17 20:00:00,3,0,1,2,25.42,29.545,73,8.9981,32,308,340
2012-08-09 15:00:00,3,0,1,1,36.08,38.635,32,15.0013,63,204,267
2012-03-06 05:00:00,1,0,1,1,7.38,9.09,51,15.0013,0,25,25
2011-12-10 18:00:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
2012-02-10 22:00:00,1,0,1,2,13.12,17.425,66,0,11,102,113
2011-05-19 19:00:00,2,0,1,1,23.78,27.275,60,8.9981,65,345,410
2011-01-04 22:00:00,1,0,1,1,9.02,12.88,64,6.0032,1,34,35
2011-04-07 06:00:00,2,0,1,1,13.12,15.15,81,16.9979,5,59,64
2012-05-01 01:00:00,2,0,1,2,20.5,24.24,63,8.9981,0,21,21
2011-08-16 02:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,3,4
2011-05-16 22:00:00,2,0,1,1,22.96,26.515,88,6.0032,22,105,127
2011-10-13 10:00:00,4,0,1,3,22.96,26.515,100,8.9981,16,53,69
2011-03-04 18:00:00,1,0,1,2,13.94,15.15,53,19.9995,15,172,187
2012-07-01 08:00:00,3,0,0,1,31.98,37.12,62,7.0015,36,106,142
2011-10-17 03:00:00,4,0,1,1,22.96,26.515,49,12.998,0,2,2
2012-01-07 01:00:00,1,0,0,1,15.58,19.695,46,11.0014,6,56,62
2012-01-02 07:00:00,1,1,0,1,9.84,10.605,32,26.0027,0,16,16
2012-06-03 04:00:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13
2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
2012-12-17 04:00:00,4,0,1,3,14.76,18.94,100,0,2,3,5
2012-01-16 01:00:00,1,1,0,1,5.74,8.335,43,7.0015,2,18,20
2012-07-07 22:00:00,3,0,0,1,34.44,41.665,59,12.998,56,164,220
2011-07-06 10:00:00,3,0,1,3,28.7,33.335,79,6.0032,13,30,43
2011-02-13 14:00:00,1,0,0,2,16.4,20.455,30,27.9993,51,110,161
2011-09-04 01:00:00,3,0,0,1,27.06,30.305,83,8.9981,37,38,75
2011-07-01 21:00:00,3,0,1,1,28.7,31.82,45,12.998,69,149,218
2011-04-05 04:00:00,2,0,1,3,20.5,24.24,88,32.9975,0,2,2
2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3
2011-02-14 07:00:00,1,0,1,1,13.94,15.15,46,19.9995,2,96,98
2011-08-13 07:00:00,3,0,0,2,27.06,31.06,74,12.998,10,34,44
2011-12-10 12:00:00,4,0,0,1,13.12,14.395,45,27.9993,48,235,283
2011-02-07 12:00:00,1,0,1,2,13.12,17.425,62,0,7,59,66
2012-01-12 11:00:00,1,0,1,2,13.94,17.425,81,7.0015,18,101,119
2012-08-10 13:00:00,3,0,1,2,31.16,35.605,58,23.9994,66,224,290
2011-11-05 11:00:00,4,0,0,1,14.76,18.18,46,7.0015,69,169,238
2011-09-16 10:00:00,3,0,1,2,20.5,24.24,51,19.0012,36,104,140
2011-11-10 22:00:00,4,0,1,1,14.76,16.665,53,19.0012,5,84,89
2011-10-17 10:00:00,4,0,1,1,21.32,25,45,11.0014,43,92,135
2011-09-19 15:00:00,3,0,1,2,24.6,30.305,60,15.0013,44,143,187
2012-12-09 19:00:00,4,0,0,3,15.58,19.695,94,6.0032,12,110,122
2012-10-16 10:00:00,4,0,1,1,20.5,24.24,48,19.0012,65,157,222
2011-10-13 20:00:00,4,0,1,1,25.42,28.79,83,19.0012,15,166,181
2011-12-01 06:00:00,4,0,1,1,9.84,10.605,65,19.0012,5,92,97
2011-05-11 16:00:00,2,0,1,1,27.06,31.06,39,0,49,240,289
2012-10-18 22:00:00,4,0,1,2,22.14,25.76,83,12.998,27,202,229
2012-05-18 22:00:00,2,0,1,1,22.96,26.515,52,22.0028,57,194,251
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,151,279,430
2012-12-08 09:00:00,4,0,0,2,15.58,19.695,94,0,17,153,170
2012-06-17 06:00:00,2,0,0,1,21.32,25,72,7.0015,7,16,23
2012-04-04 16:00:00,2,0,1,2,26.24,31.06,44,19.0012,86,304,390
2012-03-07 04:00:00,1,0,1,1,11.48,12.88,61,22.0028,0,3,3
2011-08-02 06:00:00,3,0,1,1,27.88,31.82,69,7.0015,12,105,117
2011-06-11 14:00:00,2,0,0,1,33.62,38.635,49,7.0015,148,232,380
2012-03-15 03:00:00,1,0,1,1,20.5,24.24,63,0,0,7,7
2012-04-09 21:00:00,2,0,1,3,19.68,23.485,41,27.9993,14,151,165
2012-03-18 15:00:00,1,0,0,1,22.14,25.76,68,6.0032,240,314,554
2011-08-10 21:00:00,3,0,1,1,31.16,33.335,33,7.0015,47,162,209
2011-05-02 05:00:00,2,0,1,2,18.04,21.97,77,8.9981,4,16,20
2011-02-07 11:00:00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
2011-04-07 15:00:00,2,0,1,1,24.6,31.06,38,7.0015,27,133,160
2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255
2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175
2012-06-14 21:00:00,2,0,1,1,26.24,30.305,65,11.0014,67,270,337
2011-12-04 13:00:00,4,0,0,1,16.4,20.455,66,15.0013,88,269,357
2011-02-01 16:00:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
2011-08-17 22:00:00,3,0,1,1,28.7,32.575,65,12.998,29,142,171
2012-12-19 13:00:00,4,0,1,1,17.22,21.21,50,12.998,30,183,213
2011-02-17 21:00:00,1,0,1,1,21.32,25,55,26.0027,5,119,124
2012-04-19 04:00:00,2,0,1,2,17.22,21.21,71,0,0,4,4
2012-10-06 14:00:00,4,0,0,2,24.6,31.06,56,27.9993,269,307,576
2012-10-05 00:00:00,4,0,1,1,22.96,26.515,73,0,16,86,102
2011-12-10 22:00:00,4,0,0,1,9.02,11.365,41,8.9981,7,88,95
2012-02-05 12:00:00,1,0,0,2,10.66,12.88,65,12.998,25,223,248
2011-03-08 14:00:00,1,0,1,2,15.58,19.695,20,0,16,56,72
2012-11-19 14:00:00,4,0,1,1,18.04,21.97,54,16.9979,47,170,217
2011-03-02 02:00:00,1,0,1,1,9.02,11.365,69,12.998,0,2,2
2011-12-04 02:00:00,4,0,0,1,10.66,15.15,81,0,11,51,62
2011-11-13 07:00:00,4,0,0,1,13.94,15.91,66,15.0013,13,30,43
2011-01-01 22:00:00,1,0,0,2,16.4,20.455,94,15.0013,11,17,28
2011-05-03 21:00:00,2,0,1,2,26.24,31.06,61,30.0026,42,183,225
2012-02-09 07:00:00,1,0,1,1,8.2,9.85,69,16.9979,4,263,267
2011-01-05 12:00:00,1,0,1,1,10.66,11.365,33,22.0028,5,74,79
2012-03-08 02:00:00,1,0,1,1,18.86,22.725,63,26.0027,6,5,11
2012-01-01 01:00:00,1,0,0,1,14.76,17.425,66,8.9981,15,78,93
2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
2011-06-04 20:00:00,2,0,0,2,28.7,32.575,48,6.0032,90,149,239
2012-08-15 00:00:00,3,0,1,1,28.7,32.575,61,12.998,8,52,60
2012-09-13 08:00:00,3,0,1,1,22.96,26.515,73,0,33,725,758
2011-10-03 21:00:00,4,0,1,2,16.4,20.455,82,0,10,128,138
2011-05-13 11:00:00,2,0,1,2,21.32,25,83,11.0014,56,90,146
2012-12-09 05:00:00,4,0,0,2,16.4,20.455,87,7.0015,0,8,8
2011-08-17 00:00:00,3,0,1,1,27.06,31.06,69,6.0032,8,16,24
2012-08-16 09:00:00,3,0,1,1,29.52,33.335,54,7.0015,41,296,337
2012-10-18 15:00:00,4,0,1,2,24.6,30.305,60,12.998,69,284,353
2011-07-01 07:00:00,3,0,1,1,27.06,31.06,54,7.0015,25,218,243
2011-07-06 01:00:00,3,0,1,1,28.7,33.335,74,8.9981,4,11,15
2012-11-14 22:00:00,4,0,1,1,11.48,15.91,61,0,6,167,173
2012-03-13 22:00:00,1,0,1,1,22.96,26.515,60,6.0032,24,146,170
2011-11-08 22:00:00,4,0,1,1,14.76,18.94,87,0,13,95,108
2012-03-08 20:00:00,1,0,1,2,24.6,31.06,43,26.0027,20,282,302
2011-06-10 18:00:00,2,0,1,1,32.8,38.635,59,15.0013,96,367,463
2012-12-01 06:00:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27
2011-06-05 10:00:00,2,0,0,2,25.42,29.545,73,6.0032,83,168,251
2012-04-17 11:00:00,2,0,1,1,24.6,31.06,33,27.9993,65,174,239
2012-09-16 16:00:00,3,0,0,1,26.24,31.06,44,11.0014,194,402,596
2012-10-14 09:00:00,4,0,0,2,19.68,23.485,67,19.0012,62,161,223
2012-12-16 05:00:00,4,0,0,2,13.94,18.18,87,0,0,9,9
2012-01-02 22:00:00,1,1,0,2,9.02,10.605,44,19.0012,3,36,39
2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
2011-01-06 05:00:00,1,0,1,2,5.74,9.09,69,6.0032,0,4,4
2011-08-15 05:00:00,3,0,1,2,24.6,27.275,88,12.998,3,14,17
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253
2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,48,189,237
2011-06-16 14:00:00,2,0,1,2,29.52,33.335,54,22.0028,39,114,153
2012-05-05 19:00:00,2,0,0,2,25.42,29.545,73,22.0028,151,254,405
2012-05-13 05:00:00,2,0,0,1,21.32,25,72,12.998,4,8,12
2012-04-11 23:00:00,2,0,1,1,13.94,15.15,57,19.9995,9,52,61
2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48
2011-11-12 23:00:00,4,0,0,1,16.4,20.455,58,11.0014,23,78,101
2011-05-16 09:00:00,2,0,1,1,24.6,29.545,69,12.998,38,156,194
2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1
2011-10-11 22:00:00,4,0,1,2,22.96,26.515,83,12.998,27,120,147
2011-07-13 07:00:00,3,0,1,1,31.16,34.85,55,16.9979,32,281,313
2011-05-06 12:00:00,2,0,1,1,22.96,26.515,49,23.9994,48,198,246
2011-01-02 20:00:00,1,0,0,1,12.3,13.635,39,23.9994,5,17,22
2011-10-03 18:00:00,4,0,1,2,16.4,20.455,76,11.0014,28,384,412
2012-03-16 10:00:00,1,0,1,2,16.4,20.455,87,6.0032,44,136,180
2012-01-19 18:00:00,1,0,1,2,10.66,11.365,44,22.0028,16,345,361
2012-09-19 23:00:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123
2011-07-09 15:00:00,3,0,0,1,34.44,36.365,34,6.0032,182,220,402
2012-08-10 19:00:00,3,0,1,1,31.16,35.605,62,19.0012,98,394,492
2011-01-08 15:00:00,1,0,0,1,8.2,8.335,32,30.0026,5,69,74
2012-10-08 10:00:00,4,1,0,2,15.58,19.695,68,8.9981,69,229,298
2011-08-01 07:00:00,3,0,1,1,30.34,34.09,62,0,24,258,282
2012-04-13 09:00:00,2,0,1,1,17.22,21.21,41,11.0014,36,294,330
2011-03-14 05:00:00,1,0,1,1,9.84,12.12,70,8.9981,0,8,8
2012-03-14 20:00:00,1,0,1,1,25.42,31.06,35,7.0015,44,286,330
2011-09-01 11:00:00,3,0,1,1,29.52,33.335,51,8.9981,51,141,192
2011-05-16 12:00:00,2,0,1,1,27.06,31.06,54,6.0032,72,137,209
2011-11-12 22:00:00,4,0,0,1,17.22,21.21,47,16.9979,30,88,118
2011-04-15 01:00:00,2,1,0,1,18.04,21.97,62,0,6,9,15
2012-12-06 09:00:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276
2011-09-15 11:00:00,3,0,1,2,27.88,31.82,65,8.9981,39,120,159
2011-07-06 05:00:00,3,0,1,1,27.88,31.82,83,6.0032,5,30,35
2012-10-07 18:00:00,4,0,0,3,16.4,20.455,82,12.998,24,82,106
2011-04-13 23:00:00,2,0,1,1,16.4,20.455,71,8.9981,5,57,62
2011-05-09 17:00:00,2,0,1,1,25.42,31.06,38,16.9979,59,539,598
2012-07-08 18:00:00,3,0,0,1,31.98,37.12,62,7.0015,54,199,253
2012-09-05 18:00:00,3,0,1,1,31.16,37.12,75,12.998,82,757,839
2012-03-18 03:00:00,1,0,0,2,18.04,21.97,88,8.9981,3,15,18
2012-07-05 14:00:00,3,0,1,1,37.72,41.665,33,22.0028,87,154,241
2012-05-09 00:00:00,2,0,1,2,23.78,27.275,83,12.998,8,27,35
2011-04-12 12:00:00,2,0,1,2,22.96,26.515,64,31.0009,9,83,92
2012-04-19 02:00:00,2,0,1,2,17.22,21.21,77,0,2,4,6
2012-01-13 14:00:00,1,0,1,1,10.66,10.605,33,36.9974,10,119,129
2012-12-11 09:00:00,4,0,1,1,13.94,15.15,61,26.0027,12,322,334
2012-08-09 09:00:00,3,0,1,1,31.16,36.365,66,11.0014,54,299,353
2012-01-01 04:00:00,1,0,0,1,11.48,15.15,81,6.0032,0,8,8
2012-04-05 21:00:00,2,0,1,1,17.22,21.21,47,12.998,25,209,234
2012-12-08 11:00:00,4,0,0,2,16.4,20.455,87,7.0015,63,341,404
2012-01-01 09:00:00,1,0,0,1,10.66,13.635,93,7.0015,13,27,40
2012-06-18 03:00:00,2,0,1,2,21.32,25,83,15.0013,1,3,4
2011-05-12 02:00:00,2,0,1,1,18.04,21.97,94,12.998,1,14,15
