datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-09-16 13:00:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694
2012-05-08 19:00:00,2,0,1,2,26.24,30.305,69,19.0012,59,399,458
2011-07-17 04:00:00,3,0,0,1,25.42,29.545,73,11.0014,4,6,10
2011-09-17 21:00:00,3,0,0,2,20.5,24.24,72,12.998,49,121,170
2012-10-18 08:00:00,4,0,1,1,18.86,22.725,82,16.9979,31,803,834
2012-04-10 19:00:00,2,0,1,1,21.32,25,20,23.9994,51,428,479
2012-01-19 23:00:00,1,0,1,1,10.66,11.365,48,22.0028,1,55,56
2012-11-15 15:00:00,4,0,1,2,15.58,19.695,58,11.0014,26,191,217
2011-09-17 05:00:00,3,0,0,1,18.86,22.725,72,11.0014,2,3,5
2012-05-01 21:00:00,2,0,1,1,26.24,30.305,65,8.9981,31,251,282
2011-02-04 06:00:00,1,0,1,2,6.56,11.365,55,0,2,26,28
2011-09-13 17:00:00,3,0,1,1,30.34,33.335,51,15.0013,72,507,579
2011-02-19 17:00:00,1,0,0,1,17.22,21.21,19,40.9973,36,91,127
2012-01-09 18:00:00,1,0,1,4,8.2,11.365,86,6.0032,6,158,164
2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139
2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,77,255,332
2011-03-09 23:00:00,1,0,1,3,13.94,16.665,93,12.998,1,17,18
2011-05-18 04:00:00,2,0,1,3,21.32,25,94,19.9995,1,2,3
2011-05-01 18:00:00,2,0,0,2,18.86,22.725,82,6.0032,33,126,159
2012-06-11 00:00:00,2,0,1,1,28.7,32.575,65,7.0015,8,33,41
2011-06-03 15:00:00,2,0,1,1,28.7,31.82,28,19.0012,56,156,212
2012-05-01 20:00:00,2,0,1,1,27.06,31.06,61,11.0014,36,299,335
2012-12-12 16:00:00,4,0,1,2,13.94,16.665,46,8.9981,19,310,329
2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,50,278,328
2011-02-16 05:00:00,1,0,1,1,8.2,9.85,47,12.998,0,5,5
2012-02-03 15:00:00,1,0,1,1,15.58,19.695,40,0,48,168,216
2012-11-05 17:00:00,4,0,1,1,13.94,15.91,46,15.0013,34,604,638
2011-04-14 09:00:00,2,0,1,1,18.86,22.725,51,8.9981,18,152,170
2012-08-14 20:00:00,3,0,1,1,30.34,35.605,74,15.0013,65,371,436
2011-11-18 15:00:00,4,0,1,1,13.94,16.665,29,8.9981,27,151,178
2012-01-15 00:00:00,1,0,0,1,6.56,6.82,47,22.0028,9,50,59
2011-09-10 22:00:00,3,0,0,1,26.24,29.545,78,0,49,126,175
2011-11-09 19:00:00,4,0,1,1,18.04,21.97,72,7.0015,12,292,304
2012-05-09 01:00:00,2,0,1,2,24.6,28.79,78,16.9979,3,11,14
2012-11-11 17:00:00,4,0,0,1,22.14,25.76,45,11.0014,151,342,493
2011-10-03 07:00:00,4,0,1,2,14.76,17.425,71,8.9981,8,241,249
2012-10-06 13:00:00,4,0,0,2,26.24,31.06,57,35.0008,310,400,710
2011-08-19 16:00:00,3,0,1,1,32.8,37.12,49,0,66,261,327
2012-08-03 07:00:00,3,0,1,1,28.7,33.335,74,7.0015,25,396,421
2011-07-07 06:00:00,3,0,1,2,26.24,28.79,89,8.9981,11,107,118
2011-04-10 14:00:00,2,0,0,1,20.5,24.24,72,12.998,148,133,281
2011-08-01 08:00:00,3,0,1,1,32.8,36.365,43,12.998,35,347,382
2011-05-17 16:00:00,2,0,1,1,25.42,30.305,61,22.0028,73,217,290
2012-01-14 02:00:00,1,0,0,1,6.56,8.335,47,11.0014,6,32,38
2011-05-15 02:00:00,2,0,0,2,21.32,25,100,8.9981,13,37,50
2012-10-03 05:00:00,4,0,1,2,25.42,27.275,94,7.0015,2,32,34
2012-10-06 11:00:00,4,0,0,1,26.24,30.305,65,16.9979,258,389,647
2011-12-16 05:00:00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
2011-03-01 18:00:00,1,0,1,1,13.12,15.91,39,12.998,10,214,224
2011-02-01 08:00:00,1,0,1,3,6.56,11.365,93,0,3,132,135
2012-06-07 12:00:00,2,0,1,1,28.7,31.82,42,0,62,274,336
2011-10-09 10:00:00,4,0,0,1,22.96,26.515,68,6.0032,155,210,365
2012-09-17 16:00:00,3,0,1,2,26.24,30.305,69,16.9979,74,379,453
2012-05-11 11:00:00,2,0,1,1,22.96,26.515,35,16.9979,88,203,291
2011-11-13 22:00:00,4,0,0,1,19.68,23.485,41,26.0027,25,64,89
2011-03-19 21:00:00,1,0,0,1,16.4,20.455,37,19.9995,20,73,93
2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47
2012-10-11 19:00:00,4,0,1,1,18.04,21.97,51,8.9981,81,662,743
2012-07-14 14:00:00,3,0,0,1,32.8,37.88,55,7.0015,269,363,632
2012-08-05 08:00:00,3,0,0,1,31.16,36.365,66,22.0028,27,81,108
2012-05-11 20:00:00,2,0,1,1,25.42,30.305,25,8.9981,64,277,341
2011-04-02 11:00:00,2,0,0,2,16.4,20.455,47,11.0014,72,126,198
2012-03-11 10:00:00,1,0,0,1,13.12,15.15,49,19.0012,71,147,218
2011-09-12 16:00:00,3,0,1,1,29.52,33.335,48,0,60,238,298
2011-08-04 03:00:00,3,0,1,3,27.06,29.545,94,6.0032,0,3,3
2011-12-15 20:00:00,4,0,1,1,21.32,25,59,22.0028,12,209,221
2011-09-02 00:00:00,3,0,1,1,26.24,30.305,65,12.998,6,58,64
2011-10-03 15:00:00,4,0,1,3,16.4,20.455,76,0,22,79,101
2011-11-04 11:00:00,4,0,1,2,18.04,21.97,67,30.0026,34,128,162
2012-09-02 08:00:00,3,0,0,1,27.88,31.82,89,6.0032,30,99,129
2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197
2011-04-10 02:00:00,2,0,0,2,15.58,19.695,87,6.0032,12,24,36
2012-01-19 00:00:00,1,0,1,1,5.74,6.82,50,12.998,0,16,16
2011-10-13 06:00:00,4,0,1,3,22.14,25.76,100,6.0032,1,51,52
2011-12-04 23:00:00,4,0,0,1,13.94,17.425,87,7.0015,3,42,45
2012-08-12 07:00:00,3,0,0,1,26.24,30.305,65,8.9981,9,30,39
2012-01-05 17:00:00,1,0,1,2,14.76,17.425,34,12.998,19,393,412
2012-10-16 12:00:00,4,0,1,2,21.32,25,45,22.0028,69,256,325
2011-08-19 21:00:00,3,0,1,1,25.42,28.79,83,8.9981,18,89,107
2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,4,28,32
2012-12-16 01:00:00,4,0,0,3,13.94,17.425,76,7.0015,14,82,96
2011-09-13 18:00:00,3,0,1,1,28.7,32.575,61,11.0014,67,472,539
2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1,18,19
2011-09-17 16:00:00,3,0,0,1,22.14,25.76,68,16.9979,116,189,305
2011-02-18 23:00:00,1,0,1,1,21.32,25,8,19.0012,16,61,77
2012-01-01 05:00:00,1,0,0,1,11.48,14.395,81,7.0015,0,5,5
2011-08-09 21:00:00,3,0,1,1,31.98,34.85,46,16.9979,46,184,230
2012-04-19 16:00:00,2,0,1,1,25.42,31.06,41,7.0015,63,324,387
2012-12-08 05:00:00,4,0,0,2,14.76,18.18,93,7.0015,2,4,6
2011-04-04 16:00:00,2,0,1,1,31.16,32.575,22,35.0008,59,130,189
2012-09-04 06:00:00,3,0,1,2,27.88,31.82,89,7.0015,7,165,172
2012-11-15 17:00:00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563
2012-10-05 15:00:00,4,0,1,1,29.52,32.575,39,16.9979,150,320,470
2011-05-11 12:00:00,2,0,1,1,24.6,31.06,56,0,41,185,226
2012-11-08 22:00:00,4,0,1,1,13.94,15.15,42,19.9995,14,147,161
2011-04-05 13:00:00,2,0,1,2,14.76,16.665,63,27.9993,5,51,56
2011-02-05 10:00:00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
2012-06-05 11:00:00,2,0,1,2,22.96,26.515,56,12.998,65,162,227
2012-02-01 05:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,18,18
2011-11-12 13:00:00,4,0,0,1,19.68,23.485,36,19.0012,128,225,353
2012-10-16 04:00:00,4,0,1,1,17.22,21.21,67,11.0014,0,7,7
2011-04-08 14:00:00,2,0,1,3,13.94,15.91,87,15.0013,2,13,15
2012-10-16 01:00:00,4,0,1,1,18.04,21.97,67,12.998,4,9,13
2011-01-05 07:00:00,1,0,1,1,7.38,9.09,43,12.998,1,87,88
2011-06-10 23:00:00,2,0,1,1,29.52,34.85,74,11.0014,36,110,146
2012-01-12 21:00:00,1,0,1,1,18.04,21.97,67,8.9981,12,162,174
2011-11-14 03:00:00,4,0,1,1,18.04,21.97,67,19.0012,4,3,7
2012-07-10 09:00:00,3,0,1,1,30.34,34.85,66,8.9981,47,284,331
2012-07-15 09:00:00,3,0,0,2,29.52,34.85,79,0,58,163,221
2012-09-05 08:00:00,3,0,1,1,29.52,34.85,74,12.998,33,692,725
2012-08-06 16:00:00,3,0,1,1,34.44,37.88,41,7.0015,88,363,451
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,2,29,31
2012-05-03 19:00:00,2,0,1,1,28.7,32.575,61,12.998,55,467,522
2011-09-19 16:00:00,3,0,1,2,24.6,30.305,60,11.0014,55,208,263
2012-05-05 21:00:00,2,0,0,2,23.78,27.275,78,15.0013,86,183,269
2011-08-05 16:00:00,3,0,1,1,32.8,37.12,49,16.9979,76,254,330
2012-04-13 13:00:00,2,0,1,1,21.32,25,27,19.0012,112,246,358
2011-08-03 05:00:00,3,0,1,2,31.16,34.85,55,6.0032,2,22,24
2012-06-13 17:00:00,2,0,1,1,29.52,32.575,32,32.9975,75,782,857
2012-05-15 14:00:00,2,0,1,2,26.24,30.305,73,12.998,39,145,184
2011-06-07 17:00:00,2,0,1,1,32.8,36.365,43,16.9979,64,475,539
2012-11-06 01:00:00,4,0,1,1,9.84,12.12,60,11.0014,0,8,8
2011-04-11 13:00:00,2,0,1,2,26.24,30.305,69,27.9993,62,77,139
2011-07-04 11:00:00,3,1,0,2,31.16,34.85,55,6.0032,177,172,349
2012-05-18 01:00:00,2,0,1,1,20.5,24.24,59,6.0032,16,33,49
2012-12-07 13:00:00,4,0,1,2,14.76,17.425,66,8.9981,23,197,220
2012-09-08 11:00:00,3,0,0,1,31.16,35.605,62,30.0026,173,405,578
2012-05-07 13:00:00,2,0,1,2,24.6,31.06,53,22.0028,75,197,272
2011-05-02 03:00:00,2,0,1,1,18.04,21.97,77,8.9981,9,7,16
2012-07-04 22:00:00,3,1,0,1,33.62,39.395,56,15.0013,175,327,502
2012-04-13 01:00:00,2,0,1,1,14.76,17.425,46,12.998,2,28,30
2011-09-11 10:00:00,3,0,0,1,28.7,32.575,65,0,120,214,334
2011-02-08 21:00:00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
2011-09-16 09:00:00,3,0,1,1,18.86,22.725,55,16.9979,21,189,210
2012-06-19 19:00:00,2,0,1,1,32.8,38.635,59,15.0013,82,432,514
2012-05-09 13:00:00,2,0,1,2,26.24,31.06,53,16.9979,50,216,266
2012-01-04 16:00:00,1,0,1,2,7.38,8.335,40,19.0012,8,123,131
2011-10-17 05:00:00,4,0,1,1,20.5,24.24,63,19.9995,1,28,29
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304
2012-02-01 11:00:00,1,0,1,1,16.4,20.455,58,11.0014,27,116,143
2012-05-15 13:00:00,2,0,1,3,26.24,30.305,73,12.998,35,204,239
2011-07-10 06:00:00,3,0,0,1,26.24,29.545,78,6.0032,8,17,25
2012-07-06 01:00:00,3,0,1,1,31.98,36.365,55,15.0013,7,22,29
2012-09-02 04:00:00,3,0,0,1,27.06,29.545,89,0,7,15,22
2011-09-03 15:00:00,3,0,0,1,29.52,34.09,70,11.0014,187,201,388
2011-09-14 15:00:00,3,0,1,1,31.98,35.605,49,16.9979,30,146,176
2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,0,0,20,20
2011-06-12 02:00:00,2,0,0,1,26.24,28.79,89,16.9979,9,57,66
2012-12-05 00:00:00,4,0,1,1,20.5,24.24,59,19.0012,6,31,37
2011-01-13 19:00:00,1,0,1,1,6.56,7.575,47,16.9979,1,98,99
2012-11-06 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,25,338,363
2012-05-08 03:00:00,2,0,1,2,21.32,25,68,19.0012,2,4,6
2012-06-17 14:00:00,2,0,0,1,26.24,31.06,53,0,255,327,582
2011-06-04 08:00:00,2,0,0,1,24.6,31.06,46,6.0032,29,96,125
2012-04-14 11:00:00,2,0,0,1,21.32,25,45,12.998,207,357,564
2012-08-05 09:00:00,3,0,0,1,32.8,38.635,59,23.9994,61,168,229
2011-08-05 04:00:00,3,0,1,1,26.24,29.545,78,8.9981,1,6,7
2012-04-01 16:00:00,2,0,0,1,21.32,25,52,16.9979,236,275,511
2011-06-17 10:00:00,2,0,1,1,28.7,32.575,58,12.998,44,126,170
2011-05-01 02:00:00,2,0,0,1,17.22,21.21,77,7.0015,7,43,50
2011-08-08 08:00:00,3,0,1,1,30.34,34.09,58,22.0028,29,320,349
2011-07-18 15:00:00,3,0,1,1,34.44,40.15,53,22.0028,53,111,164
2012-02-15 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,11,159,170
2011-01-11 08:00:00,1,0,1,2,7.38,10.605,51,6.0032,3,214,217
2012-10-08 18:00:00,4,1,0,2,17.22,21.21,66,19.0012,41,415,456
2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,16,121,137
2011-03-03 03:00:00,1,0,1,1,8.2,8.335,27,31.0009,0,1,1
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286
2012-12-11 01:00:00,4,0,1,1,17.22,21.21,71,30.0026,1,7,8
2012-05-16 22:00:00,2,0,1,1,26.24,30.305,73,11.0014,33,253,286
2011-02-12 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,5,38,43
2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,0,6,80,86
2011-02-06 06:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
2011-05-11 06:00:00,2,0,1,1,18.86,22.725,82,8.9981,6,93,99
2012-09-04 20:00:00,3,0,1,1,30.34,34.85,70,16.9979,47,338,385
2011-09-16 20:00:00,3,0,1,2,20.5,24.24,55,0,41,184,225
2012-12-03 20:00:00,4,0,1,2,18.86,22.725,77,0,16,284,300
2011-09-06 22:00:00,3,0,1,2,22.14,25.76,94,22.0028,5,79,84
2011-01-06 07:00:00,1,0,1,2,6.56,11.365,59,0,0,95,95
2012-08-08 13:00:00,3,0,1,2,32.8,37.12,52,0,101,212,313
2011-09-13 11:00:00,3,0,1,1,28.7,32.575,61,11.0014,33,120,153
2011-11-09 23:00:00,4,0,1,1,15.58,19.695,87,0,5,61,66
2012-03-07 08:00:00,1,0,1,1,11.48,12.88,61,19.9995,12,554,566
2012-11-05 06:00:00,4,0,1,2,12.3,14.395,49,19.0012,4,135,139
2012-10-19 07:00:00,4,0,1,3,22.14,25.76,94,0,5,149,154
2012-12-15 23:00:00,4,0,0,2,14.76,17.425,62,8.9981,11,108,119
2012-06-19 15:00:00,2,0,1,1,31.98,37.12,59,11.0014,72,187,259
2011-10-03 08:00:00,4,0,1,2,14.76,18.18,71,7.0015,13,359,372
2012-05-11 21:00:00,2,0,1,1,24.6,30.305,28,7.0015,45,225,270
2011-06-09 02:00:00,2,0,1,2,29.52,35.605,84,11.0014,0,6,6
2012-08-13 20:00:00,3,0,1,1,30.34,34.09,62,15.0013,58,374,432
2011-11-13 13:00:00,4,0,0,2,21.32,25,29,27.9993,105,234,339
2012-04-19 22:00:00,2,0,1,1,21.32,25,59,12.998,29,219,248
2012-12-14 19:00:00,4,0,1,1,13.94,17.425,53,6.0032,17,302,319
2012-12-10 18:00:00,4,0,1,2,18.86,22.725,88,19.0012,20,544,564
2012-12-06 03:00:00,4,0,1,1,9.02,11.365,55,12.998,0,2,2
2012-11-07 05:00:00,4,0,1,2,11.48,12.88,52,22.0028,0,27,27
2012-11-08 01:00:00,4,0,1,3,12.3,13.635,52,23.9994,1,11,12
2011-02-01 03:00:00,1,0,1,2,6.56,11.365,69,0,0,2,2
2011-02-14 14:00:00,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
2012-10-19 20:00:00,4,0,1,1,21.32,25,77,12.998,13,216,229
2012-04-06 18:00:00,2,0,1,1,20.5,24.24,22,31.0009,104,380,484
2012-09-02 22:00:00,3,0,0,3,27.88,31.82,83,8.9981,66,100,166
2012-11-11 04:00:00,4,0,0,1,13.12,16.665,81,7.0015,5,6,11
2011-01-14 06:00:00,1,0,1,1,4.1,9.09,54,0,0,17,17
2011-02-19 07:00:00,1,0,0,1,15.58,19.695,17,35.0008,6,16,22
2011-05-19 11:00:00,2,0,1,3,22.14,25.76,88,11.0014,53,111,164
2012-03-16 02:00:00,1,0,1,2,17.22,21.21,82,12.998,0,4,4
2011-12-16 16:00:00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
2011-09-09 18:00:00,3,0,1,1,28.7,33.335,79,12.998,33,377,410
2011-08-07 11:00:00,3,0,0,1,33.62,41.665,63,0,113,156,269
2012-01-07 08:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
2012-04-03 21:00:00,2,0,1,1,22.14,25.76,45,0,33,210,243
2012-07-12 01:00:00,3,0,1,2,27.06,31.06,61,0,0,21,21
2011-03-08 15:00:00,1,0,1,2,14.76,18.94,18,0,35,77,112
2012-03-08 01:00:00,1,0,1,1,18.86,22.725,63,22.0028,4,17,21
2011-10-05 16:00:00,4,0,1,1,26.24,31.06,47,22.0028,37,245,282
2012-06-01 03:00:00,2,0,1,2,25.42,29.545,73,6.0032,0,4,4
2011-09-10 06:00:00,3,0,0,1,23.78,27.275,94,11.0014,0,6,6
2012-01-03 07:00:00,1,0,1,1,5.74,6.06,59,16.9979,2,168,170
2011-12-02 11:00:00,4,0,1,1,13.94,16.665,66,11.0014,18,142,160
2011-02-14 10:00:00,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
2011-08-09 13:00:00,3,0,1,1,34.44,39.395,49,11.0014,48,127,175
2011-07-14 06:00:00,3,0,1,1,24.6,30.305,60,15.0013,14,116,130
2011-01-07 12:00:00,1,0,1,2,8.2,9.85,37,16.9979,9,50,59
2011-08-12 04:00:00,3,0,1,1,25.42,31.06,53,8.9981,0,5,5
2012-09-15 19:00:00,3,0,0,1,25.42,31.06,41,11.0014,169,309,478
2011-06-06 22:00:00,2,0,1,1,27.06,31.06,61,6.0032,36,137,173
2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
2012-06-17 16:00:00,2,0,0,1,27.06,31.06,54,19.9995,240,340,580
2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0,6,33,39
2011-12-03 23:00:00,4,0,0,1,12.3,15.15,70,8.9981,12,73,85
2011-11-11 22:00:00,4,1,0,1,13.12,15.91,39,12.998,13,78,91
2011-08-18 03:00:00,3,0,1,1,27.06,31.06,69,19.0012,0,6,6
2012-01-07 00:00:00,1,0,0,1,14.76,17.425,50,11.0014,2,77,79
2011-01-10 09:00:00,1,0,1,2,5.74,6.06,50,16.9979,2,92,94
2012-09-16 09:00:00,3,0,0,1,23.78,27.275,60,8.9981,70,226,296
2012-01-03 22:00:00,1,0,1,1,4.1,5.305,46,16.9979,0,33,33
2012-08-04 00:00:00,3,0,0,1,30.34,35.605,79,11.0014,24,137,161
2012-10-15 09:00:00,4,0,1,3,24.6,29.545,69,26.0027,31,328,359
2012-03-14 18:00:00,1,0,1,1,28.7,31.82,32,0,102,647,749
2011-03-03 14:00:00,1,0,1,1,9.84,12.88,21,7.0015,18,60,78
2012-11-19 12:00:00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242
2012-04-04 17:00:00,2,0,1,1,27.06,31.06,41,19.9995,99,645,744
2011-07-10 08:00:00,3,0,0,1,29.52,34.09,66,0,27,65,92
2012-05-03 17:00:00,2,0,1,1,29.52,33.335,54,8.9981,87,617,704
2012-05-10 04:00:00,2,0,1,1,18.86,22.725,77,12.998,0,2,2
2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
2011-10-09 01:00:00,4,0,0,1,18.86,22.725,88,0,15,63,78
2011-10-07 21:00:00,4,0,1,1,20.5,24.24,68,0,22,144,166
2011-10-02 12:00:00,4,0,0,2,16.4,20.455,62,12.998,78,243,321
2012-07-09 18:00:00,3,0,1,1,31.16,34.09,48,8.9981,82,790,872
2012-01-19 09:00:00,1,0,1,1,4.92,9.85,54,0,6,204,210
2011-10-08 19:00:00,4,0,0,1,22.14,25.76,68,8.9981,76,172,248
2011-06-02 13:00:00,2,0,1,1,32.8,34.09,24,23.9994,35,168,203
2011-05-13 09:00:00,2,0,1,2,20.5,24.24,88,12.998,18,215,233
2011-07-19 07:00:00,3,0,1,2,30.34,34.85,70,11.0014,28,287,315
2012-10-19 08:00:00,4,0,1,2,22.14,25.76,94,7.0015,20,447,467
2011-07-02 04:00:00,3,0,0,1,25.42,30.305,61,0,3,8,11
2011-06-02 18:00:00,2,0,1,1,30.34,32.575,22,26.0027,74,451,525
2011-03-10 21:00:00,1,0,1,3,14.76,17.425,0,15.0013,1,27,28
2012-10-06 18:00:00,4,0,0,1,21.32,25,48,27.9993,183,312,495
2011-01-06 13:00:00,1,0,1,1,10.66,13.635,35,7.0015,12,55,67
2012-12-14 17:00:00,4,0,1,1,13.94,16.665,57,11.0014,40,582,622
2011-02-01 05:00:00,1,0,1,3,5.74,10.605,93,0,0,3,3
2012-04-14 05:00:00,2,0,0,1,14.76,18.18,66,7.0015,2,5,7
2012-09-05 04:00:00,3,0,1,1,28.7,33.335,79,19.0012,2,3,5
2012-12-02 13:00:00,4,0,0,1,16.4,20.455,71,15.0013,84,347,431
2012-11-08 06:00:00,4,0,1,1,12.3,14.395,39,15.0013,2,122,124
2012-08-05 17:00:00,3,0,0,1,33.62,37.88,46,16.9979,122,260,382
2011-06-02 17:00:00,2,0,1,1,31.16,32.575,20,35.0008,88,484,572
2011-09-16 00:00:00,3,0,1,1,17.22,21.21,71,15.0013,5,43,48
2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
2012-02-04 11:00:00,1,0,0,1,12.3,16.665,70,0,46,224,270
2012-11-04 08:00:00,4,0,0,1,12.3,15.15,56,8.9981,34,115,149
2011-07-19 08:00:00,3,0,1,2,31.16,36.365,70,11.0014,31,381,412
2012-09-08 23:00:00,3,0,0,2,23.78,27.275,73,11.0014,12,121,133
2011-07-19 14:00:00,3,0,1,1,35.26,40.91,50,12.998,41,111,152
2012-09-14 01:00:00,3,0,1,1,22.96,26.515,73,6.0032,6,35,41
2012-06-07 09:00:00,2,0,1,1,23.78,27.275,68,0,37,300,337
2011-01-07 04:00:00,1,0,1,2,8.2,10.605,69,8.9981,0,1,1
2011-08-17 20:00:00,3,0,1,1,30.34,34.09,58,16.9979,37,243,280
2011-04-06 14:00:00,2,0,1,1,20.5,24.24,34,27.9993,35,80,115
2011-07-03 02:00:00,3,0,0,1,28.7,32.575,58,12.998,19,50,69
2011-07-03 05:00:00,3,0,0,3,25.42,28.79,83,12.998,0,1,1
2012-09-12 23:00:00,3,0,1,1,22.96,26.515,68,7.0015,16,111,127
2011-11-04 01:00:00,4,0,1,2,16.4,20.455,82,0,1,16,17
2012-10-06 01:00:00,4,0,0,1,22.96,26.515,83,16.9979,25,116,141
2012-07-12 10:00:00,3,0,1,1,30.34,33.335,48,11.0014,69,145,214
2012-07-19 16:00:00,3,0,1,1,34.44,38.635,47,6.0032,70,288,358
2011-11-08 11:00:00,4,0,1,1,18.86,22.725,63,8.9981,21,126,147
2012-01-02 04:00:00,1,1,0,1,11.48,12.88,45,22.0028,0,4,4
2011-07-07 04:00:00,3,0,1,1,26.24,28.79,89,7.0015,0,4,4
2012-11-18 09:00:00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204
2011-09-15 22:00:00,3,0,1,1,18.04,21.97,67,19.0012,7,108,115
2012-11-07 07:00:00,4,0,1,2,10.66,11.365,56,19.9995,5,314,319
2012-04-19 14:00:00,2,0,1,1,23.78,27.275,43,0,54,183,237
2011-05-03 07:00:00,2,0,1,2,22.14,25.76,88,15.0013,17,248,265
2012-11-02 02:00:00,4,0,1,1,13.12,15.91,66,11.0014,3,7,10
2012-02-04 03:00:00,1,0,0,1,9.84,14.395,75,0,1,17,18
2012-05-07 22:00:00,2,0,1,2,22.14,25.76,45,16.9979,26,147,173
2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
2012-06-08 20:00:00,2,0,1,1,29.52,32.575,32,8.9981,117,291,408
2011-11-08 02:00:00,4,0,1,1,13.12,17.425,87,0,0,1,1
2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0,0,83,83
2011-06-12 09:00:00,2,0,0,1,29.52,34.09,66,0,75,107,182
