datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-07-14 08:00:00,3,0,1,1,26.24,31.06,50,23.9994,53,433,486
2011-01-03 14:00:00,1,0,1,1,10.66,12.12,30,19.0012,11,66,77
2012-03-19 04:00:00,1,0,1,1,18.04,21.97,94,0,0,3,3
2012-09-10 15:00:00,3,0,1,1,27.06,31.06,31,26.0027,115,231,346
2011-04-15 07:00:00,2,1,0,1,16.4,20.455,71,11.0014,10,139,149
2012-04-12 11:00:00,2,0,1,1,17.22,21.21,47,19.9995,50,174,224
2011-03-07 00:00:00,1,0,1,3,8.2,9.09,100,22.0028,0,4,4
2011-08-13 04:00:00,3,0,0,2,26.24,30.305,73,8.9981,5,5,10
2012-10-02 15:00:00,4,0,1,3,25.42,28.79,83,8.9981,14,195,209
2011-11-16 20:00:00,4,0,1,3,18.04,21.97,88,26.0027,5,94,99
2012-01-15 07:00:00,1,0,0,1,4.92,6.06,54,19.0012,3,14,17
2011-10-17 06:00:00,4,0,1,1,20.5,24.24,55,16.9979,7,107,114
2011-05-18 11:00:00,2,0,1,2,22.14,25.76,94,6.0032,6,17,23
2012-12-02 20:00:00,4,0,0,2,17.22,21.21,82,12.998,12,142,154
2011-12-19 17:00:00,4,0,1,1,15.58,19.695,46,12.998,16,362,378
2012-06-19 18:00:00,2,0,1,1,32.8,37.88,55,11.0014,91,704,795
2012-03-19 22:00:00,1,0,1,2,22.96,26.515,73,11.0014,17,131,148
2011-04-13 20:00:00,2,0,1,1,18.04,21.97,62,16.9979,7,119,126
2011-04-03 09:00:00,2,0,0,1,14.76,15.91,50,32.9975,68,74,142
2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20
2012-03-05 18:00:00,1,0,1,3,11.48,11.365,55,43.9989,12,363,375
2011-02-06 21:00:00,1,0,0,1,10.66,15.15,60,0,5,22,27
2012-10-14 11:00:00,4,0,0,1,22.96,26.515,52,19.9995,156,338,494
2011-11-02 08:00:00,4,0,1,1,13.12,17.425,87,0,20,452,472
2012-09-18 20:00:00,3,0,1,2,24.6,27.275,88,12.998,19,271,290
2011-04-12 06:00:00,2,0,1,2,22.14,25.76,68,19.0012,3,55,58
2011-02-08 06:00:00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
2011-09-11 15:00:00,3,0,0,1,30.34,33.335,51,19.9995,134,270,404
2011-06-17 02:00:00,2,0,1,1,22.96,26.515,94,7.0015,2,11,13
2012-02-16 07:00:00,1,0,1,2,12.3,15.15,70,8.9981,3,285,288
2012-09-06 02:00:00,3,0,1,1,29.52,34.85,79,0,1,7,8
2011-10-04 00:00:00,4,0,1,2,16.4,20.455,87,6.0032,5,22,27
2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
2011-11-06 15:00:00,4,0,0,1,19.68,23.485,51,12.998,96,210,306
2012-05-11 23:00:00,2,0,1,1,22.14,25.76,37,12.998,38,142,180
2011-11-10 19:00:00,4,0,1,2,14.76,17.425,71,15.0013,19,192,211
2012-05-15 17:00:00,2,0,1,1,27.88,31.82,65,7.0015,75,603,678
2012-11-04 02:00:00,4,0,0,1,12.3,16.665,65,0,6,31,37
2012-03-17 08:00:00,1,0,0,2,17.22,21.21,94,7.0015,63,155,218
2012-11-15 11:00:00,4,0,1,2,13.94,16.665,61,8.9981,28,138,166
2011-06-15 01:00:00,2,0,1,1,22.14,25.76,64,19.0012,0,14,14
2012-03-07 23:00:00,1,0,1,1,18.04,21.97,62,22.0028,4,58,62
2011-05-18 01:00:00,2,0,1,2,22.14,25.76,88,16.9979,3,9,12
2011-11-08 17:00:00,4,0,1,1,21.32,25,43,11.0014,40,459,499
2011-09-03 12:00:00,3,0,0,1,28.7,32.575,61,15.0013,97,160,257
2012-10-16 23:00:00,4,0,1,1,16.4,20.455,71,0,23,176,199
2011-04-02 15:00:00,2,0,0,3,13.94,15.15,76,26.0027,72,64,136
2012-05-07 11:00:00,2,0,1,2,22.14,25.76,73,12.998,64,149,213
2011-04-10 23:00:00,2,0,0,1,18.86,22.725,88,23.9994,5,27,32
2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,20,20
2011-11-02 05:00:00,4,0,1,1,12.3,16.665,81,0,0,27,27
2011-11-07 00:00:00,4,0,1,1,13.94,18.18,87,0,1,14,15
2012-07-16 13:00:00,3,0,1,1,34.44,39.395,49,19.0012,63,176,239
2012-05-07 01:00:00,2,0,1,2,21.32,25,77,12.998,1,8,9
2011-11-16 08:00:00,4,0,1,3,18.86,22.725,94,0,9,223,232
2011-05-15 05:00:00,2,0,0,3,21.32,25,100,7.0015,3,11,14
2012-08-18 01:00:00,3,0,0,3,25.42,27.275,94,11.0014,14,78,92
2012-02-07 19:00:00,1,0,1,1,15.58,19.695,43,15.0013,11,327,338
2012-05-01 07:00:00,2,0,1,2,20.5,24.24,94,16.9979,8,161,169
2011-07-18 05:00:00,3,0,1,1,26.24,29.545,78,7.0015,2,15,17
2012-09-05 11:00:00,3,0,1,2,31.98,37.12,62,11.0014,61,156,217
2011-10-17 15:00:00,4,0,1,1,22.96,26.515,60,16.9979,66,142,208
2011-11-11 19:00:00,4,1,0,1,13.12,15.91,39,11.0014,17,182,199
2012-11-07 00:00:00,4,0,1,2,12.3,14.395,56,19.0012,49,234,283
2012-11-19 23:00:00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74
2011-02-19 00:00:00,1,0,0,1,19.68,23.485,12,32.9975,6,23,29
2012-05-19 16:00:00,2,0,0,1,30.34,32.575,30,7.0015,331,311,642
2011-09-18 11:00:00,3,0,0,1,21.32,25,68,15.0013,116,201,317
2011-03-05 10:00:00,1,0,0,2,13.94,16.665,93,12.998,34,69,103
2012-07-03 01:00:00,3,0,1,1,29.52,33.335,58,0,5,9,14
2012-10-04 14:00:00,4,0,1,1,28.7,32.575,61,16.9979,56,211,267
2011-10-11 00:00:00,4,0,1,2,22.14,25.76,88,0,14,16,30
2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59
2012-06-07 15:00:00,2,0,1,1,30.34,32.575,30,0,99,234,333
2011-10-14 19:00:00,4,0,1,1,22.14,25.76,39,22.0028,27,221,248
2012-08-08 16:00:00,3,0,1,2,32.8,37.12,49,19.0012,113,328,441
2012-11-13 14:00:00,4,0,1,1,15.58,19.695,46,26.0027,34,169,203
2012-06-05 01:00:00,2,0,1,2,21.32,25,77,22.0028,2,18,20
2012-10-07 01:00:00,4,0,0,1,18.04,21.97,54,15.0013,29,80,109
2011-04-19 04:00:00,2,0,1,1,18.86,22.725,67,6.0032,1,4,5
2011-03-02 22:00:00,1,0,1,1,12.3,12.88,26,36.9974,4,44,48
2011-08-14 10:00:00,3,0,0,1,28.7,33.335,79,15.0013,67,116,183
2012-03-11 15:00:00,1,0,0,1,20.5,24.24,29,19.9995,201,286,487
2011-02-10 01:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
2012-12-17 18:00:00,4,0,1,2,16.4,20.455,94,6.0032,14,493,507
2012-10-17 21:00:00,4,0,1,1,18.86,22.725,82,12.998,28,301,329
2012-10-17 05:00:00,4,0,1,2,14.76,18.94,81,0,2,39,41
2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
2012-01-04 19:00:00,1,0,1,2,8.2,11.365,40,7.0015,2,182,184
2012-08-17 12:00:00,3,0,1,1,33.62,12.12,41,15.0013,110,255,365
2011-03-14 17:00:00,1,0,1,1,15.58,19.695,40,12.998,42,229,271
2011-06-16 21:00:00,2,0,1,3,25.42,28.79,83,16.9979,34,154,188
2012-12-16 00:00:00,4,0,0,2,14.76,18.94,62,0,8,102,110
2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
2012-07-02 03:00:00,3,0,1,2,29.52,33.335,54,27.9993,0,5,5
2012-09-07 17:00:00,3,0,1,1,31.98,37.12,59,22.0028,88,684,772
2011-04-15 16:00:00,2,1,0,1,21.32,25,55,32.9975,70,173,243
2012-05-13 19:00:00,2,0,0,2,27.06,31.06,50,27.9993,107,232,339
2011-10-18 19:00:00,4,0,1,1,22.96,26.515,60,7.0015,31,286,317
2011-03-09 21:00:00,1,0,1,2,13.12,15.15,93,22.0028,10,52,62
2011-05-19 12:00:00,2,0,1,2,23.78,27.275,78,7.0015,38,130,168
2011-03-02 04:00:00,1,0,1,1,8.2,10.605,75,8.9981,1,0,1
2012-07-07 16:00:00,3,0,0,1,41,43.18,19,11.0014,102,192,294
2011-09-05 11:00:00,3,1,0,2,28.7,33.335,74,11.0014,101,207,308
2011-01-08 02:00:00,1,0,0,2,7.38,12.12,55,0,3,13,16
2011-09-09 00:00:00,3,0,1,3,26.24,28.03,94,12.998,1,15,16
2012-05-09 03:00:00,2,0,1,3,22.96,26.515,88,11.0014,0,2,2
2011-05-16 23:00:00,2,0,1,1,22.96,26.515,88,6.0032,18,39,57
2012-09-09 07:00:00,3,0,0,1,22.14,25.76,73,11.0014,20,50,70
2011-08-02 04:00:00,3,0,1,1,27.06,31.06,74,7.0015,0,10,10
2012-11-01 04:00:00,4,0,1,2,13.94,17.425,66,7.0015,2,8,10
2011-12-19 00:00:00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
2012-07-11 00:00:00,3,0,1,2,27.06,30.305,83,8.9981,6,38,44
2011-02-01 20:00:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
2011-12-11 04:00:00,4,0,0,1,6.56,8.335,59,11.0014,0,5,5
2012-10-05 20:00:00,4,0,1,1,24.6,28.79,78,8.9981,66,306,372
2011-09-06 11:00:00,3,0,1,3,22.14,25.76,83,26.0027,11,78,89
2011-03-10 22:00:00,1,0,1,2,13.94,16.665,0,8.9981,4,30,34
2011-07-09 19:00:00,3,0,0,1,31.16,34.85,55,11.0014,128,178,306
2011-02-02 11:00:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52
2011-10-11 16:00:00,4,0,1,2,24.6,29.545,73,11.0014,63,257,320
2011-09-08 20:00:00,3,0,1,2,25.42,27.275,94,11.0014,6,83,89
2012-05-06 05:00:00,2,0,0,3,21.32,25,83,11.0014,1,10,11
2012-11-03 10:00:00,4,0,0,1,14.76,16.665,46,26.0027,68,260,328
2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,91,199,290
2011-03-08 02:00:00,1,0,1,1,9.84,12.12,52,8.9981,1,0,1
2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125
2012-09-18 07:00:00,3,0,1,2,26.24,28.79,89,30.0026,13,343,356
2011-07-18 14:00:00,3,0,1,1,33.62,39.395,56,22.0028,32,106,138
2011-12-16 06:00:00,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
2011-09-14 18:00:00,3,0,1,1,29.52,34.09,62,11.0014,83,503,586
2011-12-11 09:00:00,4,0,0,1,8.2,12.88,59,0,19,88,107
2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,7,61,68
2011-12-14 07:00:00,4,0,1,1,11.48,15.91,75,0,4,243,247
2011-05-15 06:00:00,2,0,0,2,21.32,25,100,8.9981,3,14,17
2012-01-14 18:00:00,1,0,0,1,9.02,11.365,41,12.998,21,122,143
2012-07-09 05:00:00,3,0,1,2,27.06,30.305,83,15.0013,1,27,28
2012-09-10 03:00:00,3,0,1,1,21.32,25,68,19.0012,5,7,12
2012-06-13 13:00:00,2,0,1,2,28.7,31.82,45,26.0027,52,203,255
2011-08-09 00:00:00,3,0,1,1,29.52,34.85,79,8.9981,10,25,35
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0,0,2,2
2012-02-11 02:00:00,1,0,0,3,10.66,12.88,81,12.998,2,24,26
2011-12-01 03:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,6,7
2012-01-05 19:00:00,1,0,1,1,13.94,17.425,34,6.0032,10,255,265
2011-03-14 03:00:00,1,0,1,1,10.66,13.635,65,8.9981,0,3,3
2011-06-01 10:00:00,2,0,1,2,31.16,37.12,75,16.9979,31,84,115
2011-10-08 01:00:00,4,0,0,1,18.86,22.725,82,0,14,51,65
2012-08-09 16:00:00,3,0,1,1,35.26,38.635,39,16.9979,97,320,417
2012-05-01 16:00:00,2,0,1,1,30.34,33.335,45,12.998,41,313,354
2012-12-13 04:00:00,4,0,1,2,10.66,12.88,56,12.998,0,8,8
2011-07-13 13:00:00,3,0,1,3,33.62,37.88,46,8.9981,39,119,158
2011-01-09 12:00:00,1,0,0,1,7.38,6.82,37,30.0026,4,79,83
2012-04-19 11:00:00,2,0,1,1,21.32,25,48,0,46,183,229
2011-03-10 14:00:00,1,0,1,3,18.04,21.97,0,19.9995,0,12,12
2012-03-08 05:00:00,1,0,1,1,17.22,21.21,77,15.0013,1,28,29
2012-05-03 15:00:00,2,0,1,1,27.06,31.06,61,12.998,63,220,283
2011-09-12 23:00:00,3,0,1,1,25.42,28.79,83,7.0015,7,62,69
2012-06-05 07:00:00,2,0,1,1,19.68,23.485,77,19.9995,29,540,569
2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,118,206,324
2012-12-01 07:00:00,4,0,0,2,9.84,12.12,87,8.9981,7,56,63
2011-03-02 20:00:00,1,0,1,1,14.76,16.665,29,27.9993,9,86,95
2012-07-17 19:00:00,3,0,1,1,36.08,39.395,35,16.9979,69,478,547
2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35
2011-04-08 00:00:00,2,0,1,2,14.76,17.425,76,15.0013,4,21,25
2012-03-16 01:00:00,1,0,1,2,17.22,21.21,82,22.0028,4,22,26
2011-06-15 03:00:00,2,0,1,1,20.5,24.24,68,16.9979,0,1,1
2012-10-09 10:00:00,4,0,1,2,18.04,21.97,75,15.0013,33,131,164
2012-03-13 21:00:00,1,0,1,1,23.78,27.275,56,7.0015,44,200,244
2011-06-18 22:00:00,2,0,0,2,29.52,34.09,62,8.9981,56,105,161
2012-05-10 12:00:00,2,0,1,1,21.32,25,48,27.9993,65,207,272
2011-03-01 10:00:00,1,0,1,1,9.84,10.605,52,19.0012,13,55,68
2011-03-11 12:00:00,1,0,1,2,13.94,15.91,53,16.9979,15,96,111
2011-02-10 23:00:00,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
2011-02-01 11:00:00,1,0,1,2,7.38,12.12,86,0,2,49,51
2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0,39,39
2011-07-14 21:00:00,3,0,1,1,27.06,31.06,50,8.9981,58,203,261
2011-04-08 11:00:00,2,0,1,2,16.4,20.455,62,26.0027,19,79,98
2011-12-11 07:00:00,4,0,0,1,7.38,12.12,55,0,1,30,31
2011-07-12 12:00:00,3,0,1,1,35.26,39.395,44,19.9995,38,125,163
2012-06-11 05:00:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37
2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,64,197,261
2011-12-17 08:00:00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
2012-04-12 09:00:00,2,0,1,1,14.76,16.665,57,23.9994,16,271,287
2011-11-09 21:00:00,4,0,1,1,16.4,20.455,87,0,9,152,161
2011-03-01 07:00:00,1,0,1,1,8.2,9.09,59,22.0028,2,105,107
2012-02-01 03:00:00,1,0,1,1,18.04,21.97,44,12.998,0,3,3
2011-07-10 23:00:00,3,0,0,1,29.52,34.09,66,16.9979,19,53,72
2012-10-08 01:00:00,4,1,0,1,13.94,16.665,87,11.0014,2,35,37
2012-11-13 09:00:00,4,0,1,3,13.12,15.15,81,22.0028,1,109,110
2011-01-10 15:00:00,1,0,1,2,8.2,9.85,40,15.0013,2,43,45
2011-09-05 15:00:00,3,1,0,2,27.88,31.82,79,19.0012,111,142,253
2012-09-03 14:00:00,3,1,0,1,30.34,34.85,70,19.9995,163,349,512
2011-04-17 22:00:00,2,0,0,1,20.5,24.24,39,7.0015,21,49,70
2011-01-06 14:00:00,1,0,1,1,11.48,13.635,36,11.0014,11,59,70
2012-02-01 08:00:00,1,0,1,3,14.76,18.18,73,7.0015,15,505,520
2011-06-02 08:00:00,2,0,1,1,28.7,31.82,32,19.9995,25,442,467
2012-09-10 17:00:00,3,0,1,1,27.06,31.06,34,22.0028,127,744,871
2012-11-07 20:00:00,4,0,1,2,13.12,15.15,49,22.0028,7,249,256
2011-10-03 11:00:00,4,0,1,2,16.4,20.455,71,15.0013,26,100,126
2011-07-18 23:00:00,3,0,1,1,30.34,34.85,66,11.0014,32,59,91
2012-12-10 19:00:00,4,0,1,1,21.32,25,77,19.0012,18,409,427
2011-06-05 22:00:00,2,0,0,1,26.24,29.545,78,15.0013,36,94,130
2012-08-07 21:00:00,3,0,1,2,29.52,34.85,74,0,70,247,317
2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2,135,137
2011-11-02 06:00:00,4,0,1,1,12.3,16.665,81,0,1,91,92
2011-07-09 16:00:00,3,0,0,1,33.62,36.365,38,0,171,245,416
2012-06-10 10:00:00,2,0,0,1,31.16,34.09,40,7.0015,148,265,413
2011-09-16 18:00:00,3,0,1,2,21.32,25,52,11.0014,55,427,482
2011-08-10 00:00:00,3,0,1,1,30.34,33.335,51,15.0013,19,18,37
2012-12-06 12:00:00,4,0,1,1,11.48,15.91,41,0,29,206,235
2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
2011-12-01 19:00:00,4,0,1,1,13.94,17.425,46,7.0015,9,219,228
2011-08-19 13:00:00,3,0,1,2,31.16,35.605,62,12.998,63,169,232
2012-07-15 15:00:00,3,0,0,1,35.26,40.15,47,8.9981,182,307,489
2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,17,381,398
2012-07-05 03:00:00,3,0,1,1,29.52,33.335,54,12.998,2,5,7
2011-05-18 16:00:00,2,0,1,1,24.6,29.545,73,12.998,53,241,294
2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,7,218,225
2012-01-17 07:00:00,1,0,1,3,12.3,14.395,81,15.0013,5,121,126
2011-02-09 01:00:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
2012-12-01 08:00:00,4,0,0,2,9.84,12.12,87,8.9981,11,133,144
2012-07-05 22:00:00,3,0,1,1,33.62,40.15,59,8.9981,63,162,225
2012-10-14 08:00:00,4,0,0,1,18.04,21.97,77,12.998,28,104,132
2011-10-16 01:00:00,4,0,0,1,18.04,21.97,47,8.9981,13,64,77
2011-08-03 01:00:00,3,0,1,2,31.98,35.605,52,11.0014,7,9,16
2011-06-19 11:00:00,2,0,0,2,29.52,33.335,58,6.0032,141,236,377
2011-06-17 06:00:00,2,0,1,1,22.96,26.515,94,0,8,89,97
2012-05-03 14:00:00,2,0,1,1,26.24,30.305,65,12.998,33,171,204
2012-01-19 19:00:00,1,0,1,2,10.66,11.365,48,19.9995,5,229,234
2012-03-19 16:00:00,1,0,1,1,27.06,31.06,50,15.0013,65,320,385
2012-11-16 03:00:00,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
2011-11-01 05:00:00,4,0,1,1,13.12,15.91,81,12.998,0,18,18
2011-04-17 20:00:00,2,0,0,1,21.32,25,36,12.998,44,97,141
2011-06-13 09:00:00,2,0,1,1,25.42,31.06,46,23.9994,35,189,224
2011-10-02 07:00:00,4,0,0,1,13.94,16.665,76,12.998,5,24,29
2011-12-03 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0,10,140,150
2012-04-01 08:00:00,2,0,0,2,14.76,18.18,76,6.0032,37,88,125
2012-11-18 02:00:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73
2012-06-17 03:00:00,2,0,0,1,22.14,25.76,64,7.0015,6,22,28
2012-07-17 01:00:00,3,0,1,1,30.34,34.85,70,0,4,21,25
2012-09-01 06:00:00,3,0,0,1,27.88,31.82,79,0,13,23,36
2012-09-14 05:00:00,3,0,1,1,22.14,25.76,83,0,1,40,41
2011-12-03 22:00:00,4,0,0,2,13.12,16.665,61,6.0032,17,97,114
2011-07-02 07:00:00,3,0,0,1,26.24,30.305,65,0,10,35,45
2011-04-14 22:00:00,2,0,1,1,19.68,23.485,55,7.0015,22,82,104
2012-09-15 18:00:00,3,0,0,2,26.24,31.06,36,19.0012,232,382,614
2011-10-06 04:00:00,4,0,1,1,18.04,21.97,62,19.0012,0,5,5
2012-06-17 15:00:00,2,0,0,1,27.06,31.06,50,15.0013,203,260,463
2011-04-08 17:00:00,2,0,1,3,13.12,15.15,93,16.9979,10,138,148
2011-06-07 22:00:00,2,0,1,1,28.7,32.575,65,8.9981,27,126,153
2011-02-11 11:00:00,1,0,1,1,9.02,11.365,47,8.9981,12,52,64
2012-02-12 16:00:00,1,0,0,1,8.2,8.335,34,31.0009,16,148,164
2011-12-18 00:00:00,4,0,0,1,8.2,10.605,75,8.9981,7,64,71
2011-04-10 21:00:00,2,0,0,1,18.04,21.97,88,12.998,18,77,95
2012-07-06 16:00:00,3,0,1,1,37.72,40.91,29,7.0015,69,300,369
2011-07-01 04:00:00,3,0,1,1,25.42,31.06,57,0,1,5,6
2012-12-06 21:00:00,4,0,1,2,9.84,12.12,60,8.9981,7,184,191
2012-12-19 06:00:00,4,0,1,1,9.84,12.88,75,6.0032,3,109,112
2011-02-10 05:00:00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
2011-06-08 04:00:00,2,0,1,1,25.42,28.79,83,0,0,6,6
2012-05-18 07:00:00,2,0,1,1,18.86,22.725,82,7.0015,40,475,515
2012-06-12 20:00:00,2,0,1,1,27.88,31.82,83,12.998,36,350,386
2012-07-07 12:00:00,3,0,0,1,39.36,43.18,31,23.9994,124,218,342
2012-05-18 17:00:00,2,0,1,1,27.06,31.06,34,8.9981,124,688,812
2011-07-05 12:00:00,3,0,1,1,32.8,36.365,43,7.0015,71,130,201
2012-06-09 13:00:00,2,0,0,1,33.62,34.85,24,19.0012,236,349,585
2011-07-11 23:00:00,3,0,1,1,28.7,33.335,79,8.9981,11,44,55
2011-12-18 16:00:00,4,0,0,1,11.48,13.635,48,16.9979,27,207,234
2011-03-16 04:00:00,1,0,1,2,12.3,15.15,93,11.0014,0,1,1
2012-10-14 00:00:00,4,0,0,1,16.4,20.455,71,16.9979,8,103,111
2012-06-05 08:00:00,2,0,1,2,19.68,23.485,77,15.0013,30,680,710
2012-10-06 22:00:00,4,0,0,1,18.04,21.97,62,8.9981,45,140,185
2011-04-14 06:00:00,2,0,1,1,13.94,17.425,76,7.0015,4,66,70
2011-05-11 17:00:00,2,0,1,1,26.24,31.06,47,7.0015,17,242,259
2011-04-11 06:00:00,2,0,1,2,18.86,22.725,100,15.0013,2,59,61
2012-12-10 23:00:00,4,0,1,1,18.86,22.725,88,16.9979,8,76,84
2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701
2011-08-06 07:00:00,3,0,0,1,27.88,31.82,83,11.0014,14,49,63
2012-02-14 21:00:00,1,0,1,2,14.76,18.18,50,7.0015,4,105,109
2012-01-03 00:00:00,1,0,1,1,8.2,9.85,51,16.9979,0,13,13
2011-11-12 17:00:00,4,0,0,1,20.5,24.24,34,16.9979,92,193,285
2011-02-18 15:00:00,1,0,1,1,27.06,31.06,36,22.0028,55,117,172
2011-03-18 18:00:00,1,0,1,1,27.88,31.82,39,11.0014,84,247,331
2011-11-08 07:00:00,4,0,1,1,12.3,15.91,87,7.0015,7,316,323
2012-05-05 20:00:00,2,0,0,1,24.6,28.79,78,16.9979,100,209,309
2012-12-17 00:00:00,4,0,1,2,15.58,19.695,87,0,2,26,28
2011-03-07 19:00:00,1,0,1,1,12.3,14.395,33,15.0013,11,134,145
2012-07-08 21:00:00,3,0,0,1,31.16,36.365,70,8.9981,58,149,207
2012-11-17 02:00:00,4,0,0,1,10.66,12.88,65,12.998,8,41,49
2011-09-01 23:00:00,3,0,1,1,26.24,30.305,65,16.9979,15,111,126
2012-12-17 20:00:00,4,0,1,2,17.22,21.21,94,16.9979,8,192,200
2011-09-05 06:00:00,3,1,0,2,27.06,31.06,74,8.9981,6,5,11
2012-09-11 04:00:00,3,0,1,1,19.68,23.485,72,7.0015,1,8,9
2012-06-10 22:00:00,2,0,0,1,28.7,32.575,65,11.0014,42,117,159
2012-01-08 15:00:00,1,0,0,1,16.4,20.455,37,19.0012,89,241,330
2011-06-10 16:00:00,2,0,1,1,33.62,39.395,56,19.9995,46,239,285
